seed,N,K,T,T_over_K,move_m,localization_move,n_measure,n_clear,n_optical_fallback,n_cover_visited,all_certified,failure,wall_s,discovery_measure,discovery_no_signal,refine_measure,refine_no_signal,measure_s,clear_s,movement_s,after_last_clear_s
1027,14,14,6848.635301483719,489.1882358202656,25743.176507418582,12233.495267699165,273,20,1,25,True,,0.5081754999991972,232,218,41,8,1612.0000000000023,88.00000000000028,5148.635301483718,0.0
1028,14,14,6704.97606662703,478.92686190193075,25959.880333135152,11488.710170209803,242,19,0,25,True,,0.45677160000195727,205,191,37,4,1428.0000000000005,85.00000000000034,5191.97606662703,1236.2341093842515
1029,13,13,6683.280909226813,514.0985314789856,24491.40454613407,10388.048294330327,288,19,0,25,True,,0.4084887999924831,256,243,32,3,1701.9999999999995,82.99999999999949,4898.2809092268135,488.8647254852376
1030,12,12,6770.481338558536,564.2067782132114,25037.406692792683,9809.595631998296,286,16,0,25,True,,0.49695109997992404,255,243,31,2,1691.0000000000007,72.00000000000038,5007.481338558534,262.62013272301465
1031,16,16,6622.3861769388905,413.89913605868065,24996.930884694455,13313.853449254239,258,23,0,22,True,,0.9944091999786906,214,198,44,5,1522.0000000000014,100.99999999999886,4999.386176938893,0.0
1032,12,12,6739.614179312449,561.6345149427041,24578.070896562247,8795.33736796916,297,13,0,25,True,,0.4524944000004325,266,254,31,6,1760.9999999999998,62.99999999999984,4915.61417931245,562.9213374671472
1033,14,14,6816.7055916833015,486.907542263093,25683.527958416507,10782.84597136095,272,18,0,25,True,,0.5504445999977179,233,219,39,3,1598.0000000000002,81.99999999999937,5136.705591683301,0.0
1034,14,14,6347.241789691771,453.3744135494122,23056.208948458865,8770.630140341142,278,21,0,25,True,,0.5925387000024784,244,230,34,1,1645.000000000001,90.9999999999986,4611.2417896917705,216.99126938558948
1035,11,11,7111.907423276742,646.5370384797038,24329.537116383708,8742.685497596354,368,14,0,25,True,,0.4075946999946609,341,330,27,4,2182.0000000000014,63.99999999999983,4865.90742327674,0.0
1036,12,12,6976.91774600462,581.4098121670517,24954.58873002309,10160.713233802799,322,17,0,25,True,,0.4310319000214804,292,280,30,6,1911.0000000000016,74.99999999999906,4990.917746004622,462.5625525624373
1037,12,12,6661.320514896549,555.1100429080458,23821.60257448273,8351.898492456938,310,16,0,25,True,,0.4656409999879543,272,260,38,5,1825.0000000000005,72.00000000000239,4764.320514896547,212.01107728365787
1038,13,13,6609.406976294363,508.41592125341253,24657.0348814718,11164.934107739222,272,19,0,25,True,,0.4796277999994345,230,217,42,3,1595.000000000001,83.00000000000115,4931.40697629436,644.2070748881079
1039,13,13,6739.977780072492,518.4598292363455,25254.88890036245,12153.529459171123,271,21,0,25,True,,0.484669199999189,233,220,38,4,1600.0000000000016,89.0000000000005,5050.9777800724905,260.1605777943405
1040,12,12,6617.782656737223,551.4818880614353,23968.91328368612,8625.087539866461,296,15,0,25,True,,0.4711875000211876,267,255,29,5,1754.9999999999998,68.99999999999997,4793.782656737223,240.8163551565367
1041,16,16,6245.312814617406,390.33205091358786,24991.564073087025,15520.804806796246,194,24,0,18,True,,0.541648799990071,149,133,45,3,1143.0000000000005,104.0000000000004,4998.312814617405,0.0
1042,15,15,6652.006738421278,443.4671158947519,24765.033692106386,11188.111309082378,274,18,0,25,True,,0.493629200005671,238,223,36,3,1615.0000000000005,84.00000000000134,4953.006738421277,162.78590669510413
1043,14,14,6630.851319878153,473.6322371341538,24544.25659939076,10709.42022433937,274,27,1,25,True,,0.6763532000186387,231,217,43,1,1613.000000000002,108.99999999999945,4908.851319878152,173.5949146699195
1044,11,11,7453.999187409991,677.6362897645446,27204.995937049956,11462.839452357115,325,24,1,25,True,,0.5767537000065204,283,272,42,15,1919.0000000000016,94.00000000000146,5440.999187409989,841.2435062615168
1045,14,14,6670.210945389322,476.44363895638014,25691.054726946597,12309.397951404655,245,19,0,25,True,,0.5612349000002723,211,197,34,0,1447.0000000000007,85.00000000000108,5138.210945389321,0.0
1046,10,10,6626.411783157835,662.6411783157835,23357.058915789174,7290.083783581626,320,15,0,25,True,,0.4674836000194773,288,278,32,0,1889.9999999999995,65.00000000000108,4671.411783157836,155.49169311456535
1047,10,10,6541.459272496189,654.1459272496189,21697.29636248095,7129.976923911252,361,15,0,25,True,,0.3999976000050083,329,319,32,4,2137.0000000000005,65.00000000000043,4339.459272496187,268.1796524919264
1048,15,15,7555.562968356012,503.7041978904008,28632.814841780062,12259.892913177197,293,23,0,25,True,,0.7265537999919616,245,230,48,12,1730.0000000000005,98.99999999999972,5726.56296835601,504.97502109614743
1049,16,16,5601.157061939223,350.07231637120145,22355.78530969612,13435.746487231436,177,20,0,16,True,,0.5856929000001401,132,116,45,4,1038.0000000000005,91.99999999999906,4471.157061939223,0.0
1050,12,12,6928.8912269108,577.4076022425667,25379.456134553988,9895.121027145657,301,17,0,25,True,,0.41189059999305755,267,255,34,3,1778.000000000002,75.00000000000028,5075.8912269108,0.0
1051,10,10,6355.26880388483,635.526880388483,22316.344019424156,6667.474207121261,308,15,0,25,True,,0.3270196999947075,284,274,24,0,1827.0,65.00000000000014,4463.268803884831,0.0
1052,14,14,6727.108401834571,480.5077429881836,25815.54200917286,9529.814175777943,249,22,0,25,True,,0.4211813999863807,215,201,34,2,1469.9999999999993,94.00000000000018,5163.108401834572,1026.3123705951703
1053,12,12,6683.761826314253,556.9801521928545,24738.809131571263,9302.703720877304,282,15,0,25,True,,0.3481840000022203,252,240,30,2,1666.9999999999989,69.00000000000065,4947.761826314253,191.91427610278697
