variant,label,cases,source_total,cleared_total,full_success,failures,ratio_sum_T_K,p95_T_over_K,paired_wins,paired_losses,paired_ties,worst_delta_T_over_K,worst_scene,delta_T_over_K,improvement_pct,movement_reduction_pct,probe_reduction_pct,mean_T,mean_T_over_K,mean_move_m,mean_movement_s,mean_n_measure,mean_discovery_measure,mean_refine_measure,mean_discovery_no_signal,mean_refine_no_signal,mean_failed_clears,mean_n_clear,mean_n_optical_fallback,mean_measure_s,mean_clear_s,mean_after_last_clear_s,mean_switches,N
compact,仅外圈半径 1950→1900 m,78,1014,1014,78,0,519.368784937034,608.7135630194527,69,9,0,38.723646677543,boundary_endpoint_10035,-8.709977450141908,1.649370902698033,2.1942995269316645,0.1342630689938784,6751.794204181442,519.3687849370339,24631.855636291824,4926.371127258365,295.61538461538464,261.55128205128204,34.06410256410256,248.55128205128204,4.217948717948718,4.282051282051282,17.28205128205128,0.038461538461538464,1747.576923076923,77.84615384615387,411.39561436433723,269.5,13
every_stop,A + B + C，每次停车扫未知频道,78,1014,1014,78,0,737.2337551190444,835.9069126318082,0,78,0,314.4943526423077,mixed_smooth_10035,209.15499273186865,-39.606779827006314,-3.6278863987199816,-143.14175581445713,9584.038816547578,737.2337551190444,26098.14280068661,5219.628560137323,719.7307692307693,687.3333333333334,32.3974358974359,674.3333333333334,3.8846153846153846,6.743589743589744,19.743589743589745,0.038461538461538464,4279.179487179487,85.2307692307691,793.6103744619735,680.525641025641,13
proxy_compact,源中心路线 + 外圈微调,78,1014,1014,78,0,508.45777397452764,615.0277541404283,55,23,0,58.37763795231024,boundary_endpoint_10041,-19.620988412648284,3.7155420384549886,3.767756742452799,3.9412707349820164,6609.951061668859,508.4577739745275,24235.58864167763,4847.117728335527,284.34615384615387,256.64102564102564,27.705128205128204,243.64102564102564,5.076923076923077,4.6923076923076925,17.692307692307693,0.02564102564102564,1683.7564102564102,79.07692307692314,304.2093478082431,262.02564102564105,13
proxy_reuse_early_compact,源中心路线 + B + C + 外圈微调,78,1014,1014,78,0,508.4395943487816,618.8041089431089,60,18,0,68.31810165014053,boundary_endpoint_10035,-19.639168038394313,3.7189846358553824,3.88800636263279,3.7853523322794347,6609.714726534161,508.43959434878155,24205.304401901565,4841.060880380314,284.8076923076923,257.94871794871796,26.858974358974358,244.94871794871796,5.0256410256410255,5.346153846153846,18.346153846153847,0.01282051282051282,1687.6153846153845,81.03846153846165,336.3433997010369,263.5769230769231,13
full_compact,A + B + C + 外圈微调,78,1014,1014,78,0,539.2846332931026,595.2735770494489,26,52,0,72.68886087731471,mixed_endpoint_10035,11.205870905926535,-2.122007492835065,-2.9298553373156233,0.3421542725973392,7010.700232810334,539.2846332931024,25922.34731789781,5184.469463579563,295.0,263.52564102564105,31.474358974358974,250.52564102564102,3.9743589743589745,5.115384615384615,18.115384615384617,0.01282051282051282,1745.8846153846155,80.34615384615378,740.5667525477149,270.88461538461536,13
baseline,冻结基线 TRI25 + V4,55,770,770,55,0,489.5616682162297,573.0737872931074,0,0,55,0.0,mixed_endpoint_10010,0.0,0.0,0.0,0.0,6853.863355027215,489.5616682162296,25565.044047863354,5113.0088095726705,280.4909090909091,243.5090909090909,36.981818181818184,229.5090909090909,4.654545454545454,4.8,18.8,0.01818181818181818,1656.4545454545455,84.39999999999984,377.1056142687913,254.0,14
nearest,A 就近任务调度,55,770,770,55,0,518.6786157148317,581.9605911692877,10,45,0,125.26288143126072,mixed_endpoint_10019,29.11694749860206,-5.947554596072213,-7.460844344773854,-1.7501782588967174,7261.500620007644,518.6786157148317,27472.41219094731,5494.482438189462,285.4,246.03636363636363,39.36363636363637,232.03636363636363,4.745454545454545,4.654545454545454,18.654545454545456,0.03636363636363636,1683.0545454545454,83.96363636363637,737.5043758499049,256.05454545454546,14
reuse,B 覆盖站复用定位,55,770,770,55,0,486.7975683424697,575.2200753342878,29,23,3,33.606517191893545,directional_endpoint_10019,-2.764099873759898,0.5646070869541386,1.1878282266069573,-1.212160497828485,6815.165956794575,486.79756834246984,25261.375238518332,5052.275047703666,283.8909090909091,247.27272727272728,36.61818181818182,233.27272727272728,4.454545454545454,5.090909090909091,19.09090909090909,0.03636363636363636,1677.6181818181822,85.27272727272737,234.234637814947,258.1636363636364,14
early160,C 提前清除（160 m）,55,770,770,55,0,485.8921940322779,577.5688196934743,32,22,1,50.15477201431054,mixed_endpoint_10173,-3.66947418395181,0.749542789434865,0.7494235693285334,1.1278926557334645,6802.490716451891,485.8921940322778,25373.453582259455,5074.690716451889,277.3272727272727,242.12727272727273,35.2,228.12727272727273,4.454545454545454,5.636363636363637,19.636363636363637,0.01818181818181818,1640.8909090909092,86.90909090909098,383.1394565895158,254.25454545454545,14
nearest_early,A + C,55,770,770,55,0,511.4009184836037,570.7550622225585,10,45,0,73.76510721994254,mixed_endpoint_10180,21.839250267373977,-4.4609804413298315,-5.484841182145006,-1.1927140727296281,7159.612858770452,511.4009184836036,26967.24611203407,5393.449222406814,283.8363636363636,247.63636363636363,36.2,233.63636363636363,4.4363636363636365,6.2,20.2,0.05454545454545454,1677.5636363636363,88.6000000000001,581.8576969198882,258.3818181818182,14
