variant,label,cases,source_total,cleared_total,full_success,failures,ratio_sum_T_K,p95_T_over_K,paired_wins,paired_losses,paired_ties,worst_delta_T_over_K,worst_scene,delta_T_over_K,improvement_pct,movement_reduction_pct,probe_reduction_pct,mean_T,mean_T_over_K,mean_move_m,mean_movement_s,mean_n_measure,mean_discovery_measure,mean_refine_measure,mean_discovery_no_signal,mean_refine_no_signal,mean_failed_clears,mean_n_clear,mean_n_optical_fallback,mean_measure_s,mean_clear_s,mean_after_last_clear_s,mean_switches,N
S_all,S 不限制单站补测数量,42,588,588,42,0,486.80929057076924,550.1082604253786,30,12,0,47.607067063621685,mixed_endpoint_50112,-7.937156226023841,1.6042876664223882,3.2386746759534457,-3.3591731266149782,6815.330067990769,486.8092905707692,25167.840816144322,5033.568163228864,285.7142857142857,243.5952380952381,42.11904761904762,229.5952380952381,4.523809523809524,7.714285714285714,21.714285714285715,0.07142857142857142,1688.6190476190477,93.14285714285701,494.3942942275384,260.04761904761904,14
previous_best,上轮 JSO + 紧凑外圈 + D-optimal,42,588,588,42,0,475.49018849704186,550.4370194865625,30,12,0,78.72858292631042,mixed_endpoint_50109,-19.256258299751185,3.892146861169965,5.033129982702588,1.0594315245478048,6656.862638958586,475.4901884970418,24701.09890907865,4940.219781815729,273.5,242.04761904761904,31.452380952380953,228.04761904761904,5.880952380952381,9.142857142857142,23.142857142857142,0.07142857142857142,1619.2142857142858,97.42857142857122,304.16655911056114,251.71428571428572,14
L30,L 局部完成代价（惩罚30 s）,42,588,588,42,0,481.1222537408636,535.4183225251228,26,16,0,72.01946717568364,omni_endpoint_50025,-13.624193055929497,2.753772794961673,2.892646713996483,2.7648578811369617,6735.71155237209,481.1222537408635,25257.843476146165,5051.568695229233,268.7857142857143,236.04761904761904,32.73809523809524,222.04761904761904,4.880952380952381,7.4523809523809526,21.452380952380953,0.09523809523809523,1591.7857142857142,92.35714285714278,384.42066415148577,247.85714285714286,14
L90,L 局部完成代价（惩罚90 s）,42,588,588,42,0,483.79798502020134,548.6749744306306,25,17,0,70.90805398744607,mixed_endpoint_50170,-10.94846177659177,2.2129439933276984,1.9656624587607086,3.169681309216188,6773.171790282819,483.7979850202013,25498.95418950933,5099.790837901865,267.6666666666667,238.38095238095238,29.285714285714285,224.38095238095238,4.119047619047619,5.809523809523809,19.80952380952381,0.023809523809523808,1585.952380952381,87.42857142857166,345.36079034641176,247.61904761904762,14
P1,P 每站最多补测1次,42,588,588,42,0,486.3020596273813,563.32933841758,26,16,0,54.5090714407595,mixed_endpoint_50112,-8.444387169411707,1.7068110795104174,3.142216188265723,-2.2911283376399583,6808.228834783338,486.30205962738137,25192.929888202405,5038.585977640481,282.76190476190476,241.88095238095238,40.88095238095238,227.88095238095238,4.428571428571429,9.476190476190476,23.476190476190474,0.09523809523809523,1671.2142857142858,98.42857142857136,348.0214657270641,257.4047619047619,14
F60,F 连续处理当前源（60 m）,42,588,588,42,0,494.7497500579515,561.4444047259702,0,1,41,0.13873696865579177,mixed_endpoint_50055,0.0033032611584712327,-0.0006676674849881437,-0.0008889898460040513,0.0,6926.49650081132,494.74975005795153,26010.458694532797,5202.09173890656,276.42857142857144,238.1904761904762,38.23809523809524,224.1904761904762,4.738095238095238,7.619047619047619,21.61904761904762,0.11904761904761904,1631.5476190476195,92.85714285714286,412.9433988966828,249.4047619047619,14
P2,P 每站最多补测2次,42,588,588,42,0,485.67722598002325,550.1761175682357,31,11,0,47.607067063621685,mixed_endpoint_50112,-9.069220816769713,1.8331047904412312,3.4925372602910953,-3.2213608957794904,6799.481163720326,485.6772259800233,25101.8105805064,5020.362116101279,285.3333333333333,243.33333333333334,42.0,229.33333333333334,4.5476190476190474,7.523809523809524,21.523809523809526,0.07142857142857142,1686.547619047619,92.57142857142851,363.5032633033833,259.8809523809524,14
F120,F 连续处理当前源（120 m）,42,588,588,42,0,494.46979639625874,563.370556156387,17,19,6,61.12392841502219,omni_endpoint_50025,-0.27665040053430595,0.055917612410472106,0.3261859921204757,-0.9043927648578753,6922.577149547623,494.4697963962587,25925.385747738117,5185.077149547624,278.92857142857144,242.21428571428572,36.714285714285715,228.21428571428572,4.238095238095238,7.190476190476191,21.19047619047619,0.047619047619047616,1645.9285714285713,91.57142857142847,379.86721387049494,251.28571428571428,14
C1,C 局部光学代价比 ≤1.0,42,588,588,42,0,489.2757956446396,561.8554640430632,34,4,4,30.14655646086385,mixed_endpoint_50106,-5.470651152153446,1.1057484470222922,1.2969911277908364,1.06804478897502,6849.861139024954,489.27579564463963,25672.8771236962,5134.575424739241,273.4761904761905,238.42857142857142,35.04761904761905,224.42857142857142,4.214285714285714,10.142857142857142,24.142857142857142,2.5714285714285716,1614.857142857143,100.4285714285716,429.67125219170913,247.47619047619048,14
C15,C 局部光学代价比 ≤1.5,42,588,588,42,0,481.6062802549971,526.8278960546959,40,2,0,25.2724579748496,mixed_endpoint_50106,-13.14016654179588,2.655939547796893,3.1084008594896795,3.0835486649440136,6742.487923569959,481.60628025499716,25201.725332135517,5040.345066427103,267.9047619047619,235.76190476190476,32.142857142857146,221.76190476190476,3.857142857142857,16.476190476190474,30.476190476190474,5.880952380952381,1582.7142857142858,119.42857142857127,448.08363566511883,243.1904761904762,14
PC,P + C,42,588,588,42,0,478.40264987935626,544.136147129244,33,9,0,48.57141194816995,mixed_endpoint_50112,-16.343796917436798,3.303469286794025,5.069046581142178,0.017226528854430434,6697.637098310988,478.4026498793563,24691.756920126365,4938.351384025274,276.3809523809524,241.83333333333334,34.54761904761905,227.83333333333334,3.8333333333333335,17.785714285714285,31.785714285714285,6.142857142857143,1635.9285714285718,123.3571428571427,305.2893710324844,254.02380952380952,14
LC,L + C,42,588,588,42,0,470.6940740903953,525.7067614949906,33,9,0,58.81396038192264,mixed_endpoint_50072,-24.05237270639778,4.861555421392827,5.408035288230961,5.142118863049094,6589.717037265534,470.69407409039525,24603.58518632767,4920.717037265534,262.2142857142857,235.78571428571428,26.428571428571427,221.78571428571428,4.380952380952381,14.642857142857142,28.642857142857142,5.9523809523809526,1555.0714285714284,113.92857142857153,403.4069472659191,244.0,14
M50,M 后验质量试清除（0.50）,42,588,588,42,0,495.45405170426307,551.1368685196869,18,24,0,45.21717538391226,mixed_smooth_50043,0.7076049074699101,-0.14302374722472422,-0.263665370322097,-0.31007751937983663,6936.356723859683,495.45405170426307,26078.807428822216,5215.761485764443,277.2857142857143,238.95238095238096,38.333333333333336,224.95238095238096,4.357142857142857,4.738095238095238,18.738095238095237,0.047619047619047616,1636.3809523809523,84.21428571428575,432.63921315573333,249.95238095238096,14
M75,M 后验质量试清除（0.75）,42,588,588,42,0,498.91847591355196,555.9200424254019,16,26,0,53.222821881191976,mixed_smooth_50043,4.172029116758914,-0.8432661100995054,-1.4628646351486196,0.7149009474590851,6984.8586627897275,498.91847591355196,26390.72188537721,5278.144377075442,274.45238095238096,235.21428571428572,39.23809523809524,221.21428571428572,4.119047619047619,6.5476190476190474,20.547619047619047,0.14285714285714285,1617.0714285714287,89.642857142857,269.1193861189996,244.8095238095238,14
LPC,L + P + C,42,588,588,42,0,472.7116647955374,525.0765225875426,34,8,0,82.00470271529502,mixed_endpoint_50068,-22.03478200125564,4.453752451163351,5.670137619451509,3.419465977605518,6617.963307137524,472.7116647955374,24535.41177378285,4907.0823547565715,266.9761904761905,238.23809523809524,28.738095238095237,224.23809523809524,5.0476190476190474,19.595238095238095,33.595238095238095,5.880952380952381,1582.0952380952385,128.7857142857144,404.72147371793517,247.21428571428572,14
S_all,S 不限制单站补测数量,72,1080,1080,72,0,454.51169408353263,515.1030524807915,49,23,0,97.61248883274578,mixed_endpoint_50129,-4.4971030979741595,0.9797422458105776,2.211234669671691,-2.413350449293983,6817.67541125299,454.51169408353263,25412.821500709397,5082.564300141879,277.0138888888889,231.90277777777777,45.111111111111114,216.90277777777777,5.0,7.611111111111111,22.61111111111111,0.027777777777777776,1637.2777777777778,97.83333333333296,288.15396547782467,252.20833333333334,15
baseline,冻结基线 TRI25 + V4,72,1080,1080,72,0,459.0087971815068,525.9767124557228,0,0,72,0.0,mixed_endpoint_50003,0.0,0.0,0.0,0.0,6885.131957722602,459.00879718150685,25987.46534416857,5197.493068833714,270.4861111111111,229.65277777777777,40.833333333333336,214.65277777777777,4.875,5.416666666666667,20.416666666666668,0.05555555555555555,1596.388888888889,91.24999999999983,264.707869238893,243.95833333333334,15
L90,L 局部完成代价（惩罚90 s）,72,1080,1080,72,0,451.92199982673145,526.8366076047432,48,24,0,70.93129655920848,directional_endpoint_50003,-7.086797354775363,1.5439349742948472,0.8408811232761493,4.770218228498068,6778.8299974009715,451.92199982673145,25768.94165367153,5153.7883307343045,257.5833333333333,225.51388888888889,32.06944444444444,210.51388888888889,4.736111111111111,8.402777777777779,23.40277777777778,0.09722222222222222,1524.833333333333,100.20833333333339,332.28922216907864,236.91666666666666,15
L30,L 局部完成代价（惩罚30 s）,72,1080,1080,72,0,450.43956929597783,499.3901596846679,44,28,0,75.68401141432525,mixed_endpoint_50132,-8.56922788552902,1.8668983989299281,1.8865307923119135,2.834403080872905,6756.593539439667,450.4395692959778,25497.203808309445,5099.440761661888,262.81944444444446,228.52777777777777,34.291666666666664,213.52777777777777,5.388888888888889,8.708333333333334,23.708333333333332,0.1111111111111111,1556.0277777777783,101.12500000000013,288.7387342493337,241.93055555555554,15
P1,P 每站最多补测1次,72,1080,1080,72,0,451.82683918247085,517.0833796451303,48,24,0,97.57823298695331,mixed_endpoint_50129,-7.181957999035928,1.5646667434558892,2.6002158129386777,-0.9550706033376155,6777.402587737062,451.8268391824709,25311.73516090754,5062.3470321815075,273.06944444444446,228.91666666666666,44.15277777777778,213.91666666666666,4.861111111111111,8.541666666666666,23.541666666666668,0.041666666666666664,1614.4305555555557,100.62500000000001,315.8838407453177,249.08333333333334,15
previous_best,上轮 JSO + 紧凑外圈 + D-optimal,72,1080,1080,72,0,442.9391558065344,520.5317622115099,52,20,0,70.81502450252725,mixed_endpoint_50075,-16.06964137497242,3.500944093805247,4.100591403111653,2.469833119383824,6644.087337098016,442.93915580653436,24921.825574378967,4984.3651148757945,263.80555555555554,228.72222222222223,35.083333333333336,213.72222222222223,7.472222222222222,7.736111111111111,22.73611111111111,0.05555555555555555,1561.5138888888887,98.20833333333354,256.78033378533434,242.48611111111111,15
F120,F 连续处理当前源（120 m）,72,1080,1080,72,0,461.5311884870232,520.2358587800688,19,37,16,41.441354867049995,mixed_endpoint_50132,2.522391305516376,-0.5495300571589867,-1.1285308753735679,1.2323491655969132,6922.967827305348,461.5311884870232,26280.741914304515,5256.148382860903,267.15277777777777,226.11111111111111,41.041666666666664,211.11111111111111,4.916666666666667,6.013888888888889,21.01388888888889,0.08333333333333333,1573.777777777778,93.04166666666657,217.69912801802903,238.01388888888889,15
P2,P 每站最多补测2次,72,1080,1080,72,0,452.0802716522671,515.1030524807915,49,23,0,97.61248883274578,mixed_endpoint_50129,-6.928525529239746,1.509453755959278,2.873930285328097,-2.284980744544307,6781.204074784006,452.0802716522671,25240.603707253365,5048.1207414506725,276.6666666666667,232.44444444444446,44.22222222222222,217.44444444444446,5.027777777777778,7.486111111111111,22.48611111111111,0.027777777777777776,1635.625,97.45833333333304,293.9443504089416,252.29166666666666,15
F60,F 连续处理当前源（60 m）,72,1080,1080,72,0,458.92415665049185,525.9767124557228,2,2,68,0.62399866119938,mixed_endpoint_50096,-0.08464053101492494,0.018439849417839493,0.024427314253427923,0.0,6883.862349757378,458.92415665049197,25981.11730434245,5196.223460868489,270.4861111111111,229.65277777777777,40.833333333333336,214.65277777777777,4.875,5.416666666666667,20.416666666666668,0.05555555555555555,1596.388888888889,91.24999999999983,264.707869238893,243.95833333333334,15
C1,C 局部光学代价比 ≤1.0,72,1080,1080,72,0,454.7908144077911,522.4511239250845,66,3,3,2.077692090513608,mixed_endpoint_50100,-4.217982773715636,0.9189328831202714,1.0823651320321703,1.109114249037224,6821.862216116867,454.7908144077912,25706.186080584343,5141.237216116869,267.4861111111111,229.625,37.861111111111114,214.625,4.583333333333333,8.791666666666666,23.791666666666668,2.6944444444444446,1579.25,101.37499999999997,266.14166539604224,241.81944444444446,15
C15,C 局部光学代价比 ≤1.5,72,1080,1080,72,0,448.26853837244465,508.9402503348396,70,2,0,3.1856566742416135,mixed_endpoint_50100,-10.740258809062135,2.3398808203702326,3.0566230473198175,2.3003851091142336,6724.02807558667,448.26853837244465,25193.126489044465,5038.625297808892,264.2638888888889,229.70833333333334,34.55555555555556,214.70833333333334,4.125,16.375,31.375,6.611111111111111,1561.2777777777778,124.12499999999993,275.7689094613361,239.95833333333334,15
LPC,L + P + C,72,1080,1080,72,0,437.18514498457296,485.7790844378847,58,14,0,51.55773489323502,mixed_endpoint_50132,-21.823652196933928,4.754517196824926,5.055200042851727,6.603337612323479,6557.777174768595,437.18514498457284,24673.74698495408,4934.749396990816,252.625,222.33333333333334,30.291666666666668,207.33333333333334,5.347222222222222,16.97222222222222,31.97222222222222,6.569444444444445,1497.111111111111,125.91666666666691,348.67327657236973,233.98611111111111,15
PC,P + C,72,1080,1080,72,0,442.6540582399596,495.22023562651304,57,15,0,64.81531071652034,mixed_endpoint_50129,-16.35473894154721,3.5630556629789534,4.968505919485954,1.7509627727856136,6639.810873599394,442.65405823995957,24696.27659021919,4939.255318043838,265.75,228.31944444444446,37.43055555555556,213.31944444444446,3.8333333333333335,17.76388888888889,32.763888888888886,6.777777777777778,1572.2638888888891,128.29166666666674,310.6583349707837,243.51388888888889,15
M50,M 后验质量试清除（0.50）,72,1080,1080,72,0,459.4187027594946,518.5386978385794,42,30,0,58.967222522081556,mixed_smooth_50042,0.40990557798772426,-0.08930233592574499,-0.09291285551353834,0.12836970474966458,6891.280541392418,459.41870275949464,26011.611040295425,5202.322208059085,270.1388888888889,229.73611111111111,40.40277777777778,214.73611111111111,4.583333333333333,6.5,21.5,0.06944444444444445,1594.4583333333333,94.50000000000014,234.64867559374696,243.76388888888889,15
M75,M 后验质量试清除（0.75）,72,1080,1080,72,0,460.1105005945883,527.2516721780705,39,33,0,80.40614659607013,mixed_endpoint_50129,1.101703413081491,-0.24001792990600013,-0.2719900174971368,-0.23620025673942724,6901.6575089188245,460.1105005945883,26058.148655705234,5211.629731141047,271.125,228.79166666666666,42.333333333333336,213.79166666666666,4.805555555555555,5.75,20.75,0.05555555555555555,1597.7777777777778,92.25000000000009,277.2483788255193,242.15277777777777,15
LC,L + C,72,1080,1080,72,0,442.1879695569968,494.14966792078235,55,17,0,62.67090781724272,mixed_endpoint_50132,-16.820827624509977,3.6645980921926613,4.0151552220247355,5.258023106546839,6632.819543354952,442.18796955699685,24944.028272330317,4988.805654466063,256.2638888888889,227.65277777777777,28.61111111111111,212.65277777777777,5.083333333333333,16.916666666666668,31.916666666666668,6.166666666666667,1518.263888888889,125.75000000000016,291.5618739603525,236.94444444444446,15
baseline,冻结基线 TRI25 + V4,48,768,768,48,0,386.70023794441335,486.0520372506111,0,0,48,0.0,mixed_endpoint_50002,0.0,0.0,0.0,0.0,6187.2038071106135,386.70023794441323,23948.414868886397,4789.682973777279,219.5625,177.625,41.9375,161.625,5.291666666666667,7.729166666666667,23.729166666666668,0.041666666666666664,1294.3333333333333,103.18750000000016,0.0,196.52083333333334,16
S_all,S 不限制单站补测数量,48,768,768,48,0,377.3079694934975,454.51108348679503,30,18,0,57.36472186318389,mixed_smooth_50002,-9.392268450915724,2.428824068183222,4.344086300084071,-4.810703102761171,6036.92751189596,377.3079694934975,22908.075059479805,4581.61501189596,230.125,180.875,49.25,164.875,4.6875,5.645833333333333,21.645833333333332,0.041666666666666664,1358.3749999999998,96.93749999999994,0.0,207.75,16
previous_best,上轮 JSO + 紧凑外圈 + D-optimal,48,768,768,48,0,355.0747791881297,472.64714779121124,35,13,0,122.44988481769201,boundary_endpoint_50034,-31.625458756283592,8.178287896691073,9.34402149823822,4.326786222601764,5681.196467010075,355.0747791881297,21710.669835050372,4342.133967010074,210.0625,173.97916666666666,36.083333333333336,157.97916666666666,5.6875,5.625,21.625,0.020833333333333332,1242.1875000000002,96.87500000000004,0.0,191.875,16
F60,F 连续处理当前源（60 m）,48,768,768,48,0,386.8422039264198,486.0520372506111,2,3,43,42.02404692144677,mixed_smooth_50045,0.1419659820064929,-0.03671215274168027,0.0491377884670241,0.07590853022108046,6189.475262822717,386.8422039264198,23936.647147446918,4787.329429489383,219.39583333333334,177.47916666666666,41.916666666666664,161.47916666666666,5.354166666666667,9.583333333333334,25.583333333333332,0.041666666666666664,1293.3958333333333,108.75000000000023,0.0,196.41666666666666,16
F120,F 连续处理当前源（120 m）,48,768,768,48,0,383.0967825374981,492.59855278717856,18,22,8,84.47318066117737,directional_endpoint_50045,-3.6034554069152107,0.931847217387316,1.0132254426094334,0.3985197836606891,6129.548520599969,383.0967825374981,23705.763436333178,4741.152687266635,218.6875,176.27083333333334,42.416666666666664,160.27083333333334,5.395833333333333,7.3125,23.3125,0.020833333333333332,1286.4583333333333,101.93750000000016,0.0,193.02083333333334,16
L30,L 局部完成代价（惩罚30 s）,48,768,768,48,0,364.8269180490349,434.78974320292633,30,18,0,66.89206095836721,mixed_endpoint_50120,-21.873319895378405,5.656401974731285,5.262487163333251,7.571875889553093,5837.230688784558,364.8269180490349,22688.132610589455,4537.626522117891,202.9375,167.47916666666666,35.458333333333336,151.47916666666666,5.895833333333333,6.520833333333333,22.520833333333332,0.10416666666666667,1200.0416666666667,99.56249999999993,0.0,185.35416666666666,16
L90,L 局部完成代价（惩罚90 s）,48,768,768,48,0,383.0758063567226,476.79625306304496,24,24,0,98.69256770429064,boundary_endpoint_50034,-3.6244315876906206,0.9372716207667886,0.5883146245236226,3.529746655280386,6129.212901707561,383.0758063567226,23807.52284187115,4761.504568374229,211.8125,177.91666666666666,33.895833333333336,161.91666666666666,4.375,11.333333333333334,27.333333333333332,0.08333333333333333,1253.7083333333328,114.00000000000011,0.0,194.64583333333334,16
P2,P 每站最多补测2次,48,768,768,48,0,365.56883340065724,454.51108348679503,35,13,0,62.53839986453346,mixed_smooth_50002,-21.131404543756023,5.464543972376235,7.095510800208116,-0.5598254103804878,5849.101334410516,365.56883340065724,22249.15250538591,4449.830501077183,220.79166666666666,173.72916666666666,47.0625,157.72916666666666,4.625,5.270833333333333,21.270833333333332,0.041666666666666664,1303.4583333333333,95.81249999999984,0.0,199.5,16
P1,P 每站最多补测1次,48,768,768,48,0,362.0339703628201,454.51108348679503,37,11,0,84.76563611144172,mixed_smooth_50019,-24.666267581593132,6.378653324009276,7.636506423799993,1.9356675206376295,5792.543525805122,362.0339703628201,22119.592629025614,4423.918525805122,215.3125,169.52083333333334,45.791666666666664,153.52083333333334,4.708333333333333,5.833333333333333,21.833333333333332,0.041666666666666664,1271.1249999999998,97.49999999999993,0.0,194.5625,16
C1,C 局部光学代价比 ≤1.0,48,768,768,48,0,383.29780884153996,482.2900064582764,37,7,4,40.20928592717655,mixed_endpoint_50119,-3.4024291028733273,0.8798621694570463,1.0878701700698823,1.2904450137584234,6132.764941464639,383.29780884153996,23687.887207323194,4737.577441464639,216.72916666666666,176.97916666666666,39.75,160.97916666666666,5.104166666666667,12.354166666666666,28.354166666666668,2.2916666666666665,1278.125,117.06250000000033,0.0,194.47916666666666,16
C15,C 局部光学代价比 ≤1.5,48,768,768,48,0,376.09108761046656,477.73652065711855,45,3,0,26.940164442232458,mixed_smooth_50045,-10.609150333946634,2.7435075784648766,3.4557034271925358,3.216623968118415,6017.457401767465,376.09108761046656,23120.828675504,4624.1657351008,212.5,176.95833333333334,35.541666666666664,160.95833333333334,4.4375,19.5625,35.5625,7.208333333333333,1254.6041666666665,138.6875000000003,0.0,192.10416666666666,16
M50,M 后验质量试清除（0.50）,48,768,768,48,0,389.61145789498795,488.12773179683256,24,24,0,98.9449665313121,mixed_endpoint_50165,2.911219950574605,-0.7528363483948031,-0.847662627460033,-0.4649397476041317,6233.783326319807,389.61145789498795,24151.416631599033,4830.283326319805,220.58333333333334,178.35416666666666,42.229166666666664,162.35416666666666,5.291666666666667,7.6875,23.6875,0.0625,1300.4374999999998,103.06250000000007,0.0,197.52083333333334,16
M75,M 后验质量试清除（0.75）,48,768,768,48,0,377.68010048876346,469.3784268950488,30,18,0,65.6948091684813,mixed_endpoint_50099,-9.02013745564982,2.3325916486625964,2.3089843989510084,1.6984533636967392,6042.881607820215,377.68010048876346,23395.44970576774,4679.089941153548,215.83333333333334,172.22916666666666,43.604166666666664,156.22916666666666,5.270833333333333,4.479166666666667,20.479166666666668,0.08333333333333333,1270.3541666666667,93.43750000000018,0.0,191.1875,16
PC,P + C,48,768,768,48,0,357.01984138874377,448.31537319403657,37,11,0,84.10565007971059,mixed_smooth_50019,-29.680396555669535,7.6752982396498854,8.871735642709332,6.575576430401364,5712.3174622199,357.01984138874377,21823.7748110995,4364.754962219899,205.125,167.39583333333334,37.729166666666664,151.39583333333334,3.8958333333333335,18.270833333333332,34.270833333333336,7.5625,1212.75,134.8125000000001,0.0,187.125,16
LC,L + C,48,768,768,48,0,361.68354488283086,431.427402754888,29,19,0,57.506272449003745,mixed_endpoint_50177,-25.0166930615824,6.469272735533826,6.749237700180844,8.179144131321758,5786.936718125294,361.68354488283086,22332.0794239598,4466.41588479196,201.60416666666666,171.20833333333334,30.395833333333332,155.20833333333334,5.875,15.791666666666666,31.791666666666668,6.333333333333333,1193.1458333333335,127.37500000000013,0.0,185.125,16
LPC,L + P + C,48,768,768,48,0,358.6572324196937,455.16678758230256,34,14,0,84.94211185695309,directional_endpoint_50002,-28.043005524719533,7.251871804834686,8.447422455250663,6.594553562956628,5738.515718715099,358.6572324196937,21925.391093575498,4385.078218715099,205.08333333333334,173.27083333333334,31.8125,157.27083333333334,4.729166666666667,19.208333333333332,35.208333333333336,6.979166666666667,1215.8125,137.62500000000014,0.0,190.39583333333334,16
