scene_id,variant,seed,source_kind,error_mode,scenario_sha256,N,K,T,T_over_K,move_m,localization_move,n_measure,n_clear,n_clear_ok,n_optical_fallback,n_cover_visited,failure,all_certified,n_probe,n_replan,planner_wall_s,wall_s,discovery_measure,discovery_no_signal,refine_measure,refine_no_signal,measure_s,clear_s,movement_s,after_last_clear_s,failed_clears,switches,accounting_residual_s,full_success,certificate_max_distance_m,certificate_hull_margin_m,event_sha256,n_selective_probe,n_optimistic_attempt,n_early_optical_proposals,n_mass_attempt,n_budget_probe,n_burst_actions,n_local_optical_proposals,delta_T,delta_T_over_K,delta_move_m,delta_movement_s,delta_n_measure,delta_discovery_measure,delta_refine_measure,delta_discovery_no_signal,delta_refine_no_signal,delta_failed_clears,delta_n_clear,delta_n_optical_fallback,delta_measure_s,delta_clear_s,delta_after_last_clear_s,delta_switches
mixed_smooth_50037,baseline,50037,mixed,smooth,5130a7a99526f45aa2649a45734735266bbcb6b5b3f3e3ac8e11a9e8add1ed15,10,10,6484.355436937876,648.4355436937876,22756.777184689377,7445.739670220905,317,12,10,0,25,,True,4,56,0.989945699868258,1.0508486999897286,293,283,24,2,1877.0000000000011,55.9999999999999,4551.355436937874,1151.771885982325,2,292,9.094947017729282e-13,True,943.0121947375768,17.74943008678929,e7d7e34cf7dc520577d5dbe3f7ce5f3814a58bddf9704bb44356416a92aba216,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_smooth_50038,baseline,50038,mixed,smooth,bf5e2c0d62562e37f9a0943c73887a19cc9792c09af000b4d7fd17ef5faed9ee,11,11,6787.988710098666,617.0898827362424,24029.943550493343,9660.991871908624,324,14,11,0,25,,True,8,66,1.612332200049423,1.694417999999132,288,277,36,3,1918.0,63.9999999999993,4805.988710098667,288.9783856350314,3,298,-2.7284841053187847e-12,True,943.0121947375768,17.74943008678929,b320eb8f272eb9dc03a67e29e3f70a6674649e4512a169108f5d725d80fdfa1d,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_smooth_50039,baseline,50039,mixed,smooth,071e958defd2ce3b2c22c45731f17bce181b25c597e06c2493cfb14ffa417916,13,13,6855.00277028489,527.30790540653,25250.01385142447,10981.795596899592,293,16,13,0,25,,True,12,66,1.535733499971684,1.6050387999857776,255,242,38,3,1730.9999999999982,73.99999999999902,5050.00277028489,210.242988338242,3,266,-4.547473508864641e-12,True,943.0121947375768,17.74943008678929,c6d106210bbea1ccb841c411f94fdf43921a0059c066af03314e828c9c92d883,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_smooth_50040,baseline,50040,mixed,smooth,809bcaae7cd389bc18e2af4eb692a8f2ca8d75351f9f6bf43425ea35eacdee36,15,15,6650.8561477939575,443.3904098529305,24034.280738969792,11394.163196883135,296,21,15,0,25,,True,9,82,1.7817942998954095,1.8757004000071904,250,235,46,4,1750.9999999999982,93.00000000000006,4806.85614779396,0.0,6,271,-9.094947017729282e-13,True,943.0121947375768,17.74943008678929,1f06aa86108541025b25f2a3ce4b22aa4a827d31fe283c6596857272bd44b7c9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_smooth_50041,baseline,50041,mixed,smooth,5e71f0576050e6e80a2c420bd96ccca36570a5e8f71e11bf15d3a5b981ad9a59,13,13,6659.611446289817,512.2778035607552,25103.0572314491,9817.921086621947,267,13,13,0,25,,True,8,66,1.2492981999530457,1.3234875000198372,230,217,37,2,1573.9999999999995,64.99999999999793,5020.61144628982,0.0,0,239,-3.637978807091713e-12,True,943.0121947375768,17.74943008678929,b4eb2103dcb105119c5947f6a2fe6aaf92f07f6bc16900f1e09c02799fbf7ad5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_smooth_50042,baseline,50042,mixed,smooth,61b17d1bbaa6105efcb1fa30abd5c6a807690da8066232e32d027295883d3962,15,15,6788.364906536152,452.55766043574346,27226.82453268075,12909.221464764212,215,19,15,0,25,,True,9,82,1.683070400060387,1.7439164999814238,167,152,48,3,1256.0000000000014,86.99999999999949,5445.364906536152,686.4030390092921,4,181,1.8189894035458565e-12,True,943.0121947375768,17.74943008678929,3bd6d2fcca7b45e75a14151b110f5e75f3b52998ff6a6df498e45629c2c27e74,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_smooth_50043,baseline,50043,mixed,smooth,ebdc1a27e3b6ec13236ec2879c195579863e17780ac93773dee2598ce28a47c3,14,14,6691.9405469442845,477.9957533531632,25384.702734721417,11654.419251177907,262,17,14,0,25,,True,9,84,1.5242434000538196,1.590329099999508,210,196,52,3,1536.0000000000005,78.99999999999967,5076.940546944284,479.2296325029747,3,226,9.094947017729282e-13,True,943.0121947375768,17.74943008678929,b75ff95b1e1fc08c3778b03ecb247882bbedb4838968a24d188ac0caabadf305,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_smooth_50044,baseline,50044,mixed,smooth,e8312366463e9f8a717c8d3db4236aa5a6a23dc1e0eb1611d2fc9af76f7a37f9,13,13,6618.458303443646,509.1121771879728,24052.29151721824,9737.119942171445,293,16,13,0,25,,True,11,70,1.526952699845424,1.597423900006106,252,239,41,2,1733.9999999999995,73.99999999999888,4810.458303443648,160.16360702751354,3,269,-1.8189894035458565e-12,True,943.0121947375768,17.74943008678929,f33aa093e2cad307c5034bf135bbc44f2f0a6121c6366d5937ee83b8ec0f219b,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_smooth_50045,baseline,50045,mixed,smooth,c7b30809c9803438cae35ee57e2910e594a4b29138d243d41686bed712bf61df,16,16,6735.585278604628,420.9740799127893,27427.92639302314,17395.729727053025,189,38,16,1,19,,True,12,90,1.8765378998068627,2.010887400014326,131,115,58,14,1103.9999999999989,146.00000000000065,5485.585278604628,0.0,22,159,0.0,True,943.0121947375768,17.74943008678929,e03f3af5d0af21770021dfa1fed0b55097f0235cb31cacdb1ba0670521e2c58d,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_smooth_50046,baseline,50046,mixed,smooth,a5ff98f9127707888ec037d8e6f0e2f3829a365c18321574a19a6761064c4b3e,12,12,7315.214777849229,609.6012314874357,25156.07388924614,9282.589637072531,373,19,12,0,25,,True,5,73,1.6456133999745362,1.7162074000225402,338,326,35,1,2202.9999999999995,81.00000000000037,5031.21477784923,229.60859641294155,7,338,9.094947017729282e-13,True,943.0121947375768,17.74943008678929,f148630aac1b16f954f71377150b51f58e653735755d613e683a28b790f7d451,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_smooth_50047,baseline,50047,mixed,smooth,afe9b41f163d39e1c00dd1a8ac43dadae15b4bb19fcda0c65c0674532db44637,12,12,6323.488519610561,526.9573766342133,23517.442598052807,9237.650679084543,261,17,12,0,25,,True,5,65,1.2081547001143915,1.2651732999947851,232,220,29,2,1545.0000000000002,74.99999999999933,4703.48851961056,219.31241938633596,5,240,-9.094947017729282e-13,True,943.0121947375768,17.74943008678929,950687b31a086e2467d8cff000b462dd33dcdbddfe7e23ad2c8ae8e551126396,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_smooth_50048,baseline,50048,mixed,smooth,2c5d54b9ff9ab951109c0b823f8ca301280e3b9f1fbcb14f8efb0fbcae93a974,12,12,6828.981627723493,569.0818023102911,25434.90813861748,8408.886296379038,282,15,12,0,25,,True,9,53,1.1224624000315089,1.1891237999952864,259,247,23,2,1673.0000000000005,68.99999999999802,5086.981627723492,0.0,3,263,-1.8189894035458565e-12,True,943.0121947375768,17.74943008678929,c7229f40e9a7e29f67bcfe9b2a2aff97f227f7ed8262192062e23654276ffecc,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_smooth_50049,baseline,50049,mixed,smooth,0c1b3a8a3897fd65ec0383952e210cdfb1ea0b8b697c65738ea0a79eb6f942d3,15,15,6523.115230368426,434.8743486912284,24750.576151842142,10241.169654314748,249,22,15,0,25,,True,12,66,1.2814915999479126,1.334036299987929,217,202,32,2,1476.9999999999984,96.0000000000005,4950.115230368427,644.9192928689954,7,232,-2.7284841053187847e-12,True,943.0121947375768,17.74943008678929,123e7dc042ad7c4ab4ad9b1074d6ed4b054b786928b33a429108e99258aacade,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
mixed_endpoint_50000,previous_best,50000,mixed,endpoint,c45156dd8e49ffe2b2c71f607a87e92016c2ac0caf91fb7749616c8965094f45,10,10,6474.010949355806,647.4010949355805,22090.054746779035,6974.108733228809,334,16,10,0,25,,True,9,52,0.9059760999807622,0.9392676999850664,313,303,21,2,1988.000000000001,67.99999999999963,4418.010949355807,0.0,6,318,-9.094947017729282e-13,True,943.0121947375768,2.074856830987301,c51bf8e8c4c5ddd27453fb78ee4cd8dd6b1f13e50e29669059f995d5891c462d,9,6,0,0,0,0,0,-478.09112191381246,-47.809112191381246,-2055.455609569053,-411.09112191381155,-11,-2,-9,-2,-1,-2,-2,0,-60.999999999998636,-6.000000000000355,-1020.4855514512864,-6
mixed_endpoint_50001,previous_best,50001,mixed,endpoint,d3e96ba0e56bc884daefeabb1c77fff144a59766c48950cb73f7d571766ff99c,14,14,6080.880122102571,434.3485801501837,23144.40061051284,7500.306614828933,230,22,14,0,25,,True,21,55,0.7410964000737295,0.7747307000099681,200,186,30,0,1358.000000000001,94.00000000000097,4628.880122102569,1417.8197707322224,8,208,2.7284841053187847e-12,True,943.0121947375768,2.074856830987301,756b7f71065ad1dd9d242e9df9a0f5ba8c2828eb4120db429a9329de8b20948a,21,11,0,0,0,0,0,-647.937443423395,-46.28124595881383,-2609.6872171169925,-521.9374434233987,-24,-14,-10,-14,-1,2,2,0,-131.99999999999955,6.000000000001407,-902.4438721407641,-12
mixed_endpoint_50002,previous_best,50002,mixed,endpoint,af22126e7672ed70e8298e57eea43428ff7091457b68f1248e43fd6d2c1fa61b,16,16,5573.34141484486,348.33383842780376,20986.70707422429,8435.125528987652,215,23,16,0,21,,True,18,60,1.2269139001436995,1.2679987000010442,180,164,35,4,1275.0000000000002,101.000000000002,4197.341414844859,0.0,7,200,1.8189894035458565e-12,True,943.0121947375768,2.074856830987301,48a965bdcc471f7a379dad3e0f237412b9f64108274b26292eb756aca46af0dc,18,7,0,0,0,0,0,386.79439277917027,24.17464954869814,-16.028036104151397,-3.2056072208297337,64,65,-1,65,1,3,3,0,380.9999999999992,9.000000000001478,0.0,61
mixed_endpoint_50003,previous_best,50003,mixed,endpoint,45b09915201a4a6577aa5ff2427ee83e628f31ee1516a783e326741212b15e51,15,15,6438.957033024621,429.2638022016414,23889.785165123107,8972.883873928935,264,22,15,0,25,,True,24,63,1.6046318999142386,1.6448744000226725,223,208,41,11,1564.999999999999,95.99999999999945,4777.957033024622,276.4829668571547,7,245,-9.094947017729282e-13,True,943.0121947375768,2.074856830987301,2bf36e1d098200581a7ada49adff20e00407effd6928f5fe33b2ec684fc8a731,24,9,0,0,0,0,0,-451.0205477143927,-30.068036514292828,-2345.1027385719644,-469.0205477143927,-1,12,-13,12,5,2,2,0,11.999999999999318,6.000000000001634,13.572052605407407,17
mixed_endpoint_50004,previous_best,50004,mixed,endpoint,229ba66b9b30b0111fd55a390f4da63195397b499fbcc9d396f536d418f8c836,11,11,6121.607733268129,556.5097939334663,20698.03866634065,7210.857340610421,322,14,11,0,25,,True,11,46,0.8838062001159415,0.9210704999859444,303,292,19,0,1918.0,63.99999999999977,4139.60773326813,106.97224085721246,3,308,0.0,True,943.0121947375768,2.074856830987301,8ad9932d1a999a6c85a42ff0fb8822e8921109413e4b92adc6623f443576d52c,11,6,0,0,0,0,0,-950.4211284219091,-86.401920765628,-4012.1056421095527,-802.4211284219091,-25,-16,-9,-16,-3,-2,-2,0,-142.0,-5.999999999998693,-202.60304030787302,-17
mixed_endpoint_50005,previous_best,50005,mixed,endpoint,ba1f05d300ae41e4fdf9aed5b10ef178ad98767bb4c05608a8bf35cdaffa3c0f,13,13,6431.608488784097,494.7391145218536,22763.042443920494,7109.345596362598,303,18,13,0,25,,True,17,53,0.6461361002002377,0.6857562999939546,275,262,28,1,1798.9999999999989,79.99999999999865,4552.608488784099,262.8567162387217,5,284,-2.7284841053187847e-12,True,943.0121947375768,2.074856830987301,e7a34a8e8d01676b2463003b585acfa388220321f98efa3bfd3f755ff57fa9b4,17,6,0,0,0,0,0,-695.8616331626199,-53.5278179355862,-3954.308165813087,-790.861633162619,13,23,-10,23,-4,2,2,0,88.99999999999864,5.9999999999987494,-270.6087854967509,24
mixed_endpoint_50006,previous_best,50006,mixed,endpoint,eb4b03e93aba8921d2cbea1cc98aac46c60a864f587cc7dfcb5301bb5b6bb1c6,13,13,6573.918150132134,505.6860115486257,24409.590750660667,10047.036887855616,272,19,13,0,25,,True,21,61,1.4888460998772644,1.5405282999854537,233,220,39,11,1609.000000000001,82.99999999999925,4881.918150132134,0.0,6,249,0.0,True,943.0121947375768,2.074856830987301,ad70232613831de88c41e0196bc5f05c06e57627b9fca35cd2964e1ff2873d15,21,7,0,0,0,0,0,-369.63321345979875,-28.433324112292155,-1823.1660672990001,-364.63321345979875,-2,-1,-1,-1,6,-1,-1,0,-1.9999999999977263,-2.9999999999999005,-1386.969868095819,8
mixed_endpoint_50007,previous_best,50007,mixed,endpoint,c0f7a003c2e2662bc4d635170197603ff3e8534061ead741e6256f334f1b9b64,13,13,7528.927629611246,579.1482792008651,26234.63814805624,11760.976135365208,370,19,13,0,25,,True,17,61,1.4507591999717988,1.5162965999916196,335,322,35,5,2199.0,82.99999999999932,5246.927629611246,0.0,6,349,-1.8189894035458565e-12,True,943.0121947375768,2.074856830987301,6159a943aeba95c5e4131de2a91fb70441a97d74a9a3deda061b3bc2fae51a7d,17,6,0,0,0,0,0,679.9740417702524,52.30569552078873,344.87020885126185,68.97404177025055,101,95,6,95,2,3,3,0,601.9999999999998,9.000000000000668,-241.5049394550333,97
mixed_endpoint_50008,previous_best,50008,mixed,endpoint,b3a0a1190ee97c9716ddd3fd7ecc8934e53306a31bc2b771be4181c6bfbdc04c,15,15,6733.452007445384,448.8968004963589,25522.260037226923,10589.007078237708,259,22,15,0,25,,True,19,64,1.3037511999718845,1.351149299996905,222,207,37,6,1532.9999999999998,96.00000000000011,5104.452007445384,0.0,7,238,-9.094947017729282e-13,True,943.0121947375768,2.074856830987301,9af366e8861ea310796fb05982e79a4fdf259375ab0e50d3f376e1a4aab15fc9,19,11,0,0,0,0,0,-329.72311429676574,-21.981540953117758,336.38442851617583,67.27688570323153,-68,-47,-21,-47,2,2,2,0,-402.9999999999998,6.000000000000057,0.0,-63
mixed_endpoint_50009,previous_best,50009,mixed,endpoint,9b8596c841b13d6f62f9afa1ffdfb7fc86c747436ddce1a036cf5117c87eb22a,10,10,6682.041456239894,668.2041456239893,22685.207281199466,7257.477315920736,352,10,10,0,25,,True,9,47,0.7945158999646083,0.835267999995267,330,320,22,6,2095.000000000001,50.00000000000039,4537.041456239893,798.6136829461238,0,335,9.094947017729282e-13,True,943.0121947375768,2.074856830987301,bd98a983878d0a08f92c477cdb3e09462d6e8b268ddbcad4c7ee25a02a99cf34,9,2,0,0,0,0,0,-465.4210517113879,-46.542105171138815,-2537.105258556945,-507.42105171138974,8,6,2,6,4,-3,-3,0,51.00000000000182,-8.999999999999297,486.0148435659402,11
mixed_endpoint_50010,previous_best,50010,mixed,endpoint,ea902b3a29ca09ac17a376db333376f3791052b29ed18437bf98ef63ef90a388,13,13,6294.775694175034,484.21351493654106,21828.878470875163,6105.707074227382,312,17,13,0,25,,True,20,55,1.7150939999846742,1.7896493999869565,278,265,34,5,1852.0,77.00000000000063,4365.775694175035,184.0273010830224,4,292,1.8189894035458565e-12,True,943.0121947375768,2.074856830987301,adeddbd7a9dc0ac15ebc4fb7d3763f6b1e92711a556bdda7a8bacbdfa57a42bd,20,5,0,0,0,0,0,-450.60524461625664,-34.661941893558264,-1673.0262230812878,-334.60524461625664,-21,-10,-11,-10,0,2,2,0,-121.99999999999955,6.0000000000003695,0.8825833730033992,-17
mixed_endpoint_50011,previous_best,50011,mixed,endpoint,7e0a970d25d0443ec8543701869009526f28fb63cba7ece232743bdb06ef694e,13,13,6014.820759994479,462.6785199995753,22349.10379997239,8432.073431748395,246,21,13,0,25,,True,18,60,1.1614298000640702,1.2087253000063356,213,200,33,2,1456.0000000000011,89.00000000000017,4469.820759994479,81.14150471804442,8,226,9.094947017729282e-13,True,943.0121947375768,2.074856830987301,1cc1424fb824ca4659b323c52e182cd097a7e9bb1357debc46aae4006e4483c3,18,11,0,0,0,0,0,-219.46229525341187,-16.881715019493186,-152.31147626706297,-30.462295253411867,-33,-32,-1,-32,0,3,3,0,-197.99999999999977,9.000000000000185,-444.4360662377485,-33
mixed_endpoint_50012,previous_best,50012,mixed,endpoint,ad25c65a87778769a30a4dbf04eaa68034115dbd7e1719e7a90903ac917fb8cf,11,11,6471.397766707942,588.3088878825401,22491.988833539705,6771.022653308386,322,13,11,0,25,,True,9,50,0.994062299869256,1.035824800026603,300,289,22,2,1912.000000000001,61.00000000000024,4498.397766707942,243.4434840758604,2,302,9.094947017729282e-13,True,943.0121947375768,2.074856830987301,fb4e04895412bc5971a329e9f555d27d4486c6e4863ff0477fbbbc29e555e932,9,5,0,0,0,0,0,-598.7143996820696,-54.428581789279065,-2133.571998410356,-426.7143996820705,-28,-27,-1,-27,2,-2,-2,0,-165.99999999999818,-5.999999999999659,69.82942254265981,-26
mixed_endpoint_50013,previous_best,50013,mixed,endpoint,bc356a8efece2e65e51c61ce630cf59c72fdcfc09e7ca54911f1c5f5315cf625,15,15,6344.404056403826,422.96027042692174,23147.020282019144,8772.05551951671,269,32,15,1,25,,True,19,69,1.9116858999768735,1.983457599999383,227,212,42,11,1588.999999999999,125.9999999999998,4629.404056403826,0.0,17,244,-2.7284841053187847e-12,True,943.0121947375768,2.074856830987301,36e9fd0c150ccb5af9e7c6ff63775fb58e8a52efe3379f2447bd0e827d6b0fc9,19,9,0,0,0,0,0,-205.23605938413675,-13.682403958942416,-1401.1802969206692,-280.2360593841395,8,8,0,8,7,11,11,1,42.00000000000023,33.00000000000024,0.0,2
mixed_endpoint_50014,previous_best,50014,mixed,endpoint,3d244667956050310dfdc115fb40a684516a44e4741d1e7bdd0d1e5aaafe3cd1,16,16,5711.503621552821,356.9689763470513,21917.51810776409,9246.301642167316,208,23,16,0,23,,True,21,60,1.2079504001012538,1.2440359000174794,172,156,36,2,1227.000000000001,101.0000000000002,4383.503621552821,0.0,7,187,2.7284841053187847e-12,True,943.0121947375768,2.074856830987301,5a1f27f287a7117f799024c019f2d8df5ae459a73c39bbf69073084a13061b28,21,9,0,0,0,0,0,-224.02184806276455,-14.001365503922784,-1265.1092403138282,-253.02184806276182,4,3,1,3,-4,3,3,0,19.99999999999818,9.000000000000014,0.0,0
mixed_endpoint_50015,previous_best,50015,mixed,endpoint,59b183da8e7466647ea50eac5653055aa0922a944271cb98242286a77cc05e7c,13,13,6695.635709299189,515.0489007153222,25588.178546495943,9873.16414870173,254,17,13,0,25,,True,16,53,1.0555112000729423,1.0909873000055086,226,213,28,5,1501.0000000000002,76.99999999999977,5117.635709299188,96.72478923368362,4,231,9.094947017729282e-13,True,943.0121947375768,2.074856830987301,1b9701f3cf55f2baa49a45808393a32e7c9446ad5ff6cdedc87afcd2d8fc3e7c,16,8,0,0,0,0,0,-454.67455239565334,-34.97496556889644,-1793.3727619782803,-358.67455239565425,-15,-8,-7,-8,3,-3,-3,0,-86.99999999999932,-8.999999999998835,-142.19353492943446,-12
mixed_endpoint_50016,previous_best,50016,mixed,endpoint,f07c27d215c0a483ec2a830537d28fc8d4c4d9985ce1b42a501ab201c8326655,15,15,6596.8613902681245,439.7907593512083,25799.30695134061,13201.105506615386,226,22,15,0,25,,True,18,67,1.4938105999026448,1.5293737000029068,187,172,39,8,1341.000000000001,96.0,5159.861390268125,716.3701373400345,7,211,1.8189894035458565e-12,True,943.0121947375768,2.074856830987301,6dffec09d5d4340a88d805666e3040a6c22fbf2fcde91e15e1a4ccc4f52ad699,18,8,0,0,0,0,0,-236.41823491597188,-15.761215661064682,-1742.0911745798585,-348.41823491596824,15,22,-7,22,-1,2,2,0,106.0,6.0000000000001705,-46.25229021337873,31
mixed_endpoint_50017,previous_best,50017,mixed,endpoint,ed094af449f0d3dc7ce98096b16b170b5263e664775f310b67c69d530994ad8b,13,13,6273.316136726474,482.5627797481903,23586.58068363236,8444.621288632661,247,22,13,0,25,,True,15,63,1.8594228000147268,1.9099152999988287,215,202,32,3,1464.0000000000014,92.00000000000038,4717.316136726473,108.96249452492248,9,229,1.8189894035458565e-12,True,943.0121947375768,2.074856830987301,de5954a12c2b9f4fa75c8648ac5f6dbb7e5bf6ac0b90ec9037dd36cf5654e46b,15,10,0,0,0,0,0,-426.2437314799772,-32.78797934461369,-1186.2186573999024,-237.24373147997903,-34,-32,-2,-32,1,4,4,0,-200.99999999999864,12.000000000001805,-1375.5486249431306,-31
mixed_endpoint_50018,previous_best,50018,mixed,endpoint,446395e8cb3f1d96b68557ea317d263a8109cc7993e6cc1736fbc83eca8ff0be,11,11,5983.9363579359015,543.9942143578093,20279.68178967952,4924.482768227425,312,17,11,0,25,,True,15,51,1.0248392000503372,1.068526199989719,287,276,25,2,1854.9999999999984,72.99999999999885,4055.936357935904,503.9503845588279,6,295,-2.7284841053187847e-12,True,943.0121947375768,2.074856830987301,10a8c6d0057cd405e4364cf1b54dc08af85ad1a7826ea03180e892906cf16154,15,8,0,0,0,0,0,-54.38655030381324,-4.944231845801141,-1236.9327515190562,-247.38655030381142,29,32,-3,32,1,4,4,0,180.99999999999727,11.99999999999956,386.77843409754684,36
mixed_endpoint_50019,previous_best,50019,mixed,endpoint,6a8a96fa28c28125d8d9b2a0de43c989b16ad66d42d83fb211d77b2498b03d8d,16,16,5385.864810082673,336.61655063016707,21199.32405041336,11591.599169267443,178,20,16,0,17,,True,24,50,1.3010840999195352,1.3424035999923944,140,124,38,2,1053.999999999999,92.00000000000068,4239.864810082674,0.0,4,164,9.094947017729282e-13,True,943.0121947375768,2.074856830987301,941ff024dea55eb3015a3835c23f741f28a02928c9889d59454559d533c9e721,24,7,0,0,0,0,0,-964.779704536325,-60.29873153352031,-4783.89852268164,-956.7797045363241,-3,2,-5,2,-2,0,0,0,-8.0,7.389644451905042e-13,0.0,7
mixed_endpoint_50020,previous_best,50020,mixed,endpoint,56aa805bae245cd1bacad60b2da54f34dd6361d7eee6a2fc398cf60dd397594c,10,10,6316.702352374002,631.6702352374002,21263.51176187001,7517.565561537163,337,12,10,0,25,,True,8,48,0.7916909000778105,0.827848000015365,317,307,20,4,2007.9999999999995,56.00000000000012,4252.702352374001,627.7630348524262,2,323,9.094947017729282e-13,True,943.0121947375768,2.074856830987301,72a663da2068a370d87eded22b41acb291c6b44c6a2a4d14582575fb5f5f7311,8,6,0,0,0,0,0,-19.060681230189402,-1.9060681230189402,-320.30340615094974,-64.06068123019122,5,15,-10,15,2,0,0,0,45.00000000000068,-2.4158453015843406e-13,301.97570815706786,20
mixed_endpoint_50021,previous_best,50021,mixed,endpoint,49d74d7a8b23d5959bcad81969d0febe7c70d4888f2280949a7940327db5f0cd,11,11,6263.934007034406,569.4485460940369,22139.670035172006,6820.302780464809,298,16,11,0,25,,True,13,49,1.156352199963294,1.2028925999766216,276,265,22,3,1766.0000000000018,70.0000000000015,4427.934007034402,0.0,5,276,4.547473508864641e-12,True,943.0121947375768,2.074856830987301,42819b14657713777e3ea3a2c5a392bd099bec65f6e19628910e29b83523c851,13,9,0,0,0,0,0,-732.9840377718001,-66.63491252470908,-1874.9201888590214,-374.98403777180556,-61,-50,-11,-50,0,1,1,0,-360.9999999999982,3.000000000001819,0.0,-56
mixed_endpoint_50022,previous_best,50022,mixed,endpoint,80b2ed1b9f1dcb8d9fa459702964a132a50defed83fd043cc3f08336b04a6883,10,10,6484.62592554708,648.462592554708,23003.129627735398,6905.764123447604,307,15,10,0,25,,True,14,48,0.7763114998815581,0.8150141999940388,284,274,23,3,1819.0,65.00000000000114,4600.62592554708,761.6481806746315,5,284,9.094947017729282e-13,True,943.0121947375768,2.074856830987301,7ac276e8e53a137a11630ca5c609af1d923aa25ac2f9edbf0d9e71daa082f6a2,14,6,0,0,0,0,0,-469.99602269502793,-46.99960226950293,-2644.980113475147,-528.9960226950279,7,12,-5,12,1,4,4,0,47.000000000001364,12.000000000001037,-143.14445594505287,12
mixed_endpoint_50023,previous_best,50023,mixed,endpoint,93b8612c277d3369a2491d82d03ee8ee28ce2c320b2288683729ca3754852d84,12,12,5737.707048262614,478.1422540218845,21058.535241313075,6265.846000854039,246,16,12,0,25,,True,20,45,0.7680589000519831,0.8021565999952145,221,209,25,2,1454.000000000001,71.99999999999953,4211.707048262615,1598.0856393425966,4,224,-9.094947017729282e-13,True,943.0121947375768,2.074856830987301,589d059daaac885711f6966a1a9dfb71c8c0c7f0ddd6965ff6da00a38bca16dd,20,7,0,0,0,0,0,-1564.4354341922153,-130.36961951601796,-6242.177170961066,-1248.4354341922144,-55,-31,-24,-31,-10,-1,-1,0,-312.99999999999955,-3.000000000000071,1150.1437879330097,-38
mixed_endpoint_50024,previous_best,50024,mixed,endpoint,2d8ee688a0e7b609ece9cbc7da19b371fb662b1cf1c6466e7c747fb0a7cfc405,13,13,7190.80124161343,553.1385570471869,26829.006208067145,10974.186372366285,295,17,13,0,25,,True,13,61,1.6853595999709796,1.7313470999943092,262,249,33,2,1747.9999999999986,76.99999999999996,5365.801241613431,0.0,4,273,9.094947017729282e-13,True,943.0121947375768,2.074856830987301,560e53db11c5107ddfc8e29a90ea1dbca3e743f3de41a749d414eca5677790ff,13,5,0,0,0,0,0,355.28826923686665,27.329866864374253,1261.4413461843433,252.28826923686756,16,13,3,13,1,3,3,0,93.99999999999773,8.999999999999517,-341.1485305512024,14
mixed_endpoint_50025,previous_best,50025,mixed,endpoint,af8d32939189e4d9da987770e9f14a6ba322513b245e0c183cfc9f853a047483,14,14,6184.701436338266,441.76438830987615,23253.507181691337,9706.545452973653,244,20,14,0,25,,True,15,57,1.517924099956872,1.566090600012103,216,202,28,3,1445.9999999999986,87.99999999999983,4650.701436338268,139.52306680460424,6,226,-1.8189894035458565e-12,True,943.0121947375768,2.074856830987301,5626ac49b5cf2b2fb63e0536b7205eabe8cd2061989b31c13c18d85c27f012d3,15,11,0,0,0,0,0,-449.30464857775496,-32.09318918412532,-2226.523242888754,-445.30464857775405,0,15,-15,15,-5,-5,-5,-1,10.999999999997726,-15.000000000000853,-216.68378248327008,11
