scene_id,variant,seed,source_kind,error_mode,scenario_sha256,N,K,T,T_over_K,move_m,localization_move,n_measure,n_clear,n_clear_ok,n_optical_fallback,n_cover_visited,failure,all_certified,n_probe,n_replan,planner_wall_s,wall_s,discovery_measure,discovery_no_signal,refine_measure,refine_no_signal,measure_s,clear_s,movement_s,after_last_clear_s,failed_clears,switches,accounting_residual_s,full_success,certificate_max_distance_m,certificate_hull_margin_m,event_sha256,n_selective_probe,n_optimistic_attempt,n_early_optical_proposals,n_mass_attempt,n_budget_probe,n_burst_actions,n_local_optical_proposals,delta_T,delta_T_over_K,delta_move_m,delta_movement_s,delta_n_measure,delta_discovery_measure,delta_refine_measure,delta_discovery_no_signal,delta_refine_no_signal,delta_failed_clears,delta_n_clear,delta_n_optical_fallback,delta_measure_s,delta_clear_s,delta_after_last_clear_s,delta_switches
mixed_endpoint_50129,M75,50129,mixed,endpoint,2587af8dfe9b97192481c2861dc059d08a336536f3b14c9c5f0e06102286de46,15,15,7538.385478408835,502.5590318939224,28041.927392044174,13630.218466955488,312,18,15,0,25,,True,8,74,2.283526200131746,2.3508697999932338,272,257,40,4,1846.000000000001,84.0000000000006,5608.3854784088335,0.0,3,286,9.094947017729282e-13,True,943.0121947375768,17.74943008678929,b9e52ee2cda636e906758500899a3aef02058a7327f49208b24a8a1834faaabc,0,0,0,6,0,0,0,1206.0921989410517,80.40614659607013,4375.460994705252,875.0921989410499,56,55,1,55,0,-2,-2,0,337.0,-5.999999999999048,-301.2494393456418,57
mixed_smooth_50002,LPC,50002,mixed,smooth,c2113e4b34732c58f2914476c6325e7aaa1e042bdb3481270ec0bd8d83344c7f,16,16,6329.241478854,395.577592428375,24916.20739427,13291.53633001457,206,32,16,8,21,,True,15,54,3.169667699956335,3.267082899983506,173,157,33,7,1218.000000000001,127.9999999999992,4983.241478854001,0.0,16,188,0.0,True,943.0121947375768,17.74943008678929,35fca98f83eb1e15c2f4f24de76ac24794cb3cce35ee5a4b74857f304878e87a,15,0,0,0,15,0,116,1281.655887629502,80.10349297684388,4618.279438147518,923.6558876295039,53,58,-5,58,3,15,15,8,313.0000000000009,44.99999999999905,0.0,48
mixed_endpoint_50109,previous_best,50109,mixed,endpoint,b3558d2959a3313b473acb5895c1fbc33bbe7beaa2809cadb6357709ac5c285c,14,14,7669.709298994111,547.8363784995794,29238.54649497059,13956.55476114479,272,60,14,1,25,,True,14,70,2.1806264999031555,2.2582173999981023,236,222,36,11,1613.9999999999998,207.99999999999525,5847.7092989941175,128.66137759480353,46,254,-6.366462912410498e-12,True,943.0121947375768,2.074856830987301,4a3286113d0ee4c75ec7c4f3d277cbe86392f03fc48342e279831047946ba065,14,11,0,0,0,0,0,1102.2001609683457,78.72858292631042,4321.000804841773,864.2001609683521,18,14,4,14,11,41,41,1,114.99999999999886,122.99999999999493,31.290344134106803,25
mixed_smooth_50042,M75,50042,mixed,smooth,61b17d1bbaa6105efcb1fa30abd5c6a807690da8066232e32d027295883d3962,15,15,7962.971486173717,530.8647657449145,31039.857430868586,16833.011374420752,231,125,15,1,25,,True,6,97,3.440259099850664,3.635864400013816,173,158,58,11,1349.999999999999,404.9999999999996,6207.971486173716,277.4161825780184,110,195,9.094947017729282e-13,True,943.0121947375768,17.74943008678929,a1f972f69288d8b3e0be9d10f2ebfcdc1c606b6f04e7aab568fa5680e13859a4,0,0,0,7,0,0,0,1174.6065796375642,78.30710530917105,3813.0328981878374,762.6065796375633,16,6,10,6,8,106,106,1,93.99999999999773,318.0000000000001,-408.98685643127374,14
mixed_endpoint_50148,L30,50148,mixed,endpoint,9b613335a74a9a252f43ece6de3069eacbf9556c0c66af94a4842a96e62a0250,11,11,7233.984375587958,657.6349432352689,26504.921877939792,9209.836110916664,313,16,11,0,25,,True,10,53,1.1881116000877228,1.2498310999944806,290,279,23,2,1862.9999999999984,69.99999999999997,5300.984375587961,755.4101413539756,5,298,0.0,True,943.0121947375768,17.74943008678929,eaa94a49db675bddf24b89c9e1c04101d24685e00300dd03e102bb7601ccd43b,0,0,0,0,0,0,0,847.1896128019498,77.01723752744999,4420.94806400975,884.1896128019516,-9,-3,-6,-3,1,2,2,0,-43.00000000000114,5.999999999999915,755.4101413539756,2
mixed_endpoint_50155,M75,50155,mixed,endpoint,a9571979a28b5ec6d3cf22198abb75eb382c34a052ef77c0169b493c04673b51,10,10,7621.700857083494,762.1700857083495,27078.50428541746,11864.092573781596,362,15,10,0,25,,True,3,71,1.699923400010448,1.7652951999916695,327,317,35,2,2141.000000000001,65.00000000000065,5415.700857083492,606.5745417029821,5,331,1.8189894035458565e-12,True,943.0121947375768,17.74943008678929,4e62a834266eabbf82a9bce7701f7573b64a1bde19a05b52b1f417b3b9a8ced6,0,0,0,6,0,0,0,762.7909644709225,76.27909644709234,2858.9548223546262,571.7909644709225,31,26,5,26,0,3,3,0,181.9999999999984,8.999999999999119,0.0,27
directional_endpoint_50011,L90,50011,directional,endpoint,43e2316af482ed7faabe753d3971a5b034cfd49b4f5e4fdc309b6a2b7e11e9b8,13,13,7135.94120848091,548.9185544985315,25954.70604240455,10240.721540757517,315,19,13,0,25,,True,14,72,2.0141355000669137,2.0940604000061285,272,259,43,16,1862.0,83.00000000000125,5190.941208480911,187.4298711540987,6,287,0.0,True,943.0121947375768,17.74943008678929,342dd9cf3cc2ddd29e7dec4bba2f837db28a898fa315275633a6aeb4fbbd1572,0,0,0,0,0,0,0,991.4443093150494,76.26494687038843,2902.221546575249,580.4443093150521,69,63,6,63,12,0,0,0,411.0,1.0373923942097463e-12,-1626.1854495203197,66
mixed_endpoint_50132,L30,50132,mixed,endpoint,c1af09da27cfa4f582dd28727f970f6aa474b0ad2e1397e47ef4a1087f18ab2e,15,15,7472.272990974517,498.15153273163446,28911.36495487257,13001.004673936348,269,22,15,0,25,,True,11,75,2.311686400062172,2.374344000010751,229,214,40,8,1594.0000000000032,96.0000000000007,5782.272990974519,147.24234496763074,7,249,2.7284841053187847e-12,True,943.0121947375768,17.74943008678929,cf6f8e06d3222560abe1c7acd98f8094d56298fff6fa635b82a5d4ec7ec58bfe,0,0,0,0,0,0,0,1135.2601712148798,75.68401141432525,4711.300856074387,942.2601712148817,30,26,4,26,2,4,4,0,181.00000000000432,11.99999999999936,147.24234496763074,31
directional_endpoint_50022,L30,50022,directional,endpoint,781421ac7467ee353a1905b9de44ffe27697038ecaa52aa1117414e22337ae46,10,10,7982.096824931822,798.2096824931822,29075.484124659102,13653.319844860574,332,60,10,1,25,,True,9,72,2.07121519985958,2.2534536000166554,293,283,39,15,1967.0,200.00000000000207,5815.096824931821,272.72320444055185,50,307,1.8189894035458565e-12,True,943.0121947375768,17.74943008678929,609ce8debf20bb725849968ceb65aeafef5a02e6556edefc2eda8143a1ef648e,0,0,0,0,0,0,0,756.493391047331,75.64933910473303,3227.466955236654,645.4933910473301,-4,-2,-2,-2,9,43,43,1,-18.00000000000091,129.00000000000227,-6.170421827532664,2
mixed_endpoint_50046,LC,50046,mixed,endpoint,89178c692d59a76cb24ff07ce44bc4a2414d1f388f06069f1e39b48d21ae2382,12,12,7747.428057951294,645.6190048292746,27927.14028975647,11012.375161711838,313,98,12,5,25,,True,5,67,1.588182999927085,1.726834000000963,278,266,35,16,1844.0,317.9999999999991,5585.428057951296,2369.153669505968,86,279,0.0,True,943.0121947375768,17.74943008678929,fe9d3070580d4fdbafeae7febca208e960b6bdee35b5461b869997f9dd72461b,0,0,0,0,0,0,45,893.274340198247,74.43952834985396,3531.371700991229,706.274340198248,-7,-10,3,-10,15,77,77,5,-43.99999999999886,230.9999999999984,248.10896261459447,-9
omni_endpoint_50025,L30,50025,omni,endpoint,706e7283bf67471c30df6ba8d8bdf497fd1208ec09df8b5cbe35b44a1afcc53b,14,14,6965.757655641583,497.55411826011306,27388.788278207925,11386.899790250263,235,23,14,0,25,,True,9,67,1.987083300133236,2.043328100000508,206,192,29,0,1391.0,96.99999999999744,5477.757655641583,385.4859740111824,9,216,-2.7284841053187847e-12,True,943.0121947375768,17.74943008678929,8e0365340284a039e33f2c66c43bedd01be77aaf5c44695c27a6407134931593,0,0,0,0,0,0,0,1008.2725404595712,72.01946717568364,4516.362702297865,903.2725404595712,15,23,-8,23,0,4,4,0,92.99999999999841,11.999999999998025,-256.01209976037626,18
mixed_smooth_50019,F120,50019,mixed,smooth,a40da7d1bc8e630826de30ba27788af20501d653dbea4e63d04c535dd53d883c,16,16,6327.230876148541,395.4519297592838,25121.154380742708,12174.25629730675,207,20,16,0,21,,True,8,62,0.9642245999129956,1.6615638000075703,161,145,46,2,1211.000000000001,91.99999999999902,5024.23087614854,0.0,4,176,-9.094947017729282e-13,True,943.0121947375768,17.74943008678929,cb95bcd3b2ebc2730f7895875e60b6d338bdbdb7b6a31ab9f1fdf756dd48e178,0,0,0,0,0,16,0,1152.1128126834947,72.00705079271842,5235.564063417467,1047.1128126834947,19,17,2,17,-2,0,0,0,105.0,-5.826450433232822e-13,0.0,10
mixed_endpoint_50026,M75,50026,mixed,endpoint,ecefd353b3fb48273c446ab76597cf262a57db6062c69bd625980bc16a6226bb,10,10,7034.90127014388,703.490127014388,24524.506350719403,8664.628009521517,350,13,10,0,25,,True,5,62,1.3631804000178818,1.4198995000042487,320,310,30,6,2070.999999999999,59.00000000000063,4904.9012701438805,377.6280259168616,3,321,-9.094947017729282e-13,True,943.0121947375768,17.74943008678929,9974fee529087f39cb32f42135ec9dfe883f8794345dca758a82f36f776b5e80,0,0,0,6,0,0,0,716.0885002068817,71.60885002068824,2540.4425010344057,508.0885002068817,36,34,2,34,1,-1,-1,0,210.99999999999955,-2.999999999999318,252.916890920058,31
directional_endpoint_50003,L90,50003,directional,endpoint,efb25c678f5feaa5dba2312c9efd774cec0f3cd7653113fa21026ce6e6a84177,15,15,8076.130956981477,538.4087304654317,29300.654784907387,12767.99319063638,335,67,15,1,25,,True,11,75,1.937478999956511,2.03782489997684,294,279,41,13,1984.999999999999,230.99999999999997,5860.130956981476,160.76967098312252,52,310,-9.094947017729282e-13,True,943.0121947375768,17.74943008678929,d272dc6979a921bcb5e67d17c4429691f4a3b0da876cf5fc97b71d3bdf3a6838,0,0,0,0,0,0,0,1063.9694483881276,70.93129655920848,2179.847241940639,435.9694483881276,80,77,3,77,9,49,49,1,480.9999999999993,147.0000000000005,-45.04146077024052,81
mixed_endpoint_50170,L90,50170,mixed,endpoint,a06a7697a184adeb11cb6689269a391ee02960484caebe09bc470d46fc33e23d,14,14,7709.095581194299,550.6496843710213,30730.477905971515,13764.393958840472,248,21,14,0,25,,True,15,68,3.4719732001249213,3.568361299985554,210,196,38,8,1471.9999999999975,90.99999999999822,6146.0955811943,197.15640876201724,7,232,-4.547473508864641e-12,True,943.0121947375768,17.74943008678929,ebc7ba83406a3cd9835a4c9dc08b05b83232df08acc4e35bbdd4fd429d3fee76,0,0,0,0,0,0,0,992.7127558242464,70.90805398744607,5693.563779121247,1138.7127558242482,-26,-24,-2,-24,2,1,1,0,-149.00000000000136,2.9999999999986784,197.15640876201724,-19
mixed_endpoint_50075,previous_best,50075,mixed,endpoint,e042ad4909d25051fb724251c12c28992fc8d5fbdefc3b5b78e03522ed6b9b2d,15,15,8162.27164025104,544.1514426834026,32226.35820125517,18108.135537837712,224,126,15,1,25,,True,24,77,3.2935628001287114,3.504366100009065,169,154,55,24,1308.9999999999986,408.0000000000067,6445.271640251041,263.61839110271103,111,189,4.547473508864641e-12,True,943.0121947375768,2.074856830987301,fab1b179cf348f313d924b2e3284210facb921025fb8dcbb9188bcfa002ba29f,24,9,0,0,0,0,0,1062.2253675379097,70.81502450252725,4401.126837689524,880.2253675379125,-14,-25,11,-25,12,92,92,0,-94.00000000000182,276.0000000000056,263.61839110271103,-24
mixed_endpoint_50099,previous_best,50099,mixed,endpoint,02c707ceeeecc573deb42609489ffaeb8cdad129491e84fede10ec9146b7f421,16,16,6432.562530475458,402.0351581547161,24887.8126523773,11913.655554300452,227,27,16,0,21,,True,20,70,3.3024541999329813,3.381428499997128,184,168,43,6,1341.9999999999998,112.99999999999892,4977.5625304754585,0.0,11,207,-1.8189894035458565e-12,True,943.0121947375768,2.074856830987301,ce04298bda15e3b63e45b90ff1edc85b11ee3f4f2b82b5d2925cc3caea42df72,20,13,0,0,0,0,0,1132.4717128535367,70.77948205334604,4457.358564267692,891.4717128535367,40,47,-7,47,3,1,1,0,237.99999999999932,2.999999999999673,0.0,38
