variant,scene_id,seed,source_kind,error_mode,scenario_sha256,N,K,T,T_over_K,move_m,localization_move,n_measure,n_clear,n_clear_ok,n_optical_fallback,n_cover_visited,failure,all_certified,n_probe,n_replan,planner_wall_s,wall_s,discovery_measure,discovery_no_signal,refine_measure,refine_no_signal,measure_s,clear_s,movement_s,after_last_clear_s,failed_clears,switches,accounting_residual_s,full_success,certificate_max_distance_m,certificate_hull_margin_m,event_sha256,n_selective_probe,n_optimistic_attempt,n_early_optical_proposals,n_mass_attempt,n_budget_probe,n_burst_actions,n_local_optical_proposals
ER,mixed_endpoint_50008,50008,mixed,endpoint,b3a0a1190ee97c9716ddd3fd7ecc8934e53306a31bc2b771be4181c6bfbdc04c,15,15,6073.030715635358,404.86871437569056,23345.153578176793,11717.089634334709,212,38,15,8,25,,True,12,53,2.303316099976655,2.4079706000047736,186,171,26,1,1260.0000000000002,143.9999999999999,4669.030715635358,93.6238565481517,23,200,0.0,True,943.0121947375769,17.74943008678929,ff484f00d3c17418064118bd52a9ba5ede3f77ed646e4870188da0c496d98e41,0,0,0,0,0,0,86
G075,mixed_endpoint_50009,50009,mixed,endpoint,9b8596c841b13d6f62f9afa1ffdfb7fc86c747436ddce1a036cf5117c87eb22a,10,10,6765.998079182838,676.5998079182839,23094.990395914192,6190.547198970692,350,16,10,3,25,,True,4,48,0.6415509999496862,0.9648011999961454,332,322,18,4,2079.0,68.00000000000026,4618.998079182839,0.0,6,329,0.0,True,943.0121947375769,17.74943008678929,33bbaa2c4fffaac4dfc79ea036f637571844960a6fc8017270e2ab6b3bd49245,0,0,0,0,0,0,4
E1,mixed_endpoint_50009,50009,mixed,endpoint,9b8596c841b13d6f62f9afa1ffdfb7fc86c747436ddce1a036cf5117c87eb22a,10,10,6794.83107178398,679.4831071783981,23419.155358919896,6273.887286562941,346,12,10,2,25,,True,5,48,1.202034399844706,1.269375800009584,327,317,19,6,2055.0000000000005,56.000000000000114,4683.83107178398,0.0,2,325,9.094947017729282e-13,True,943.0121947375769,17.74943008678929,32295fa62576904eac34a4e286d4779a02988aac859e0f3d0aab1d9fc6158699,0,0,0,0,0,0,2
EN,mixed_endpoint_50008,50008,mixed,endpoint,b3a0a1190ee97c9716ddd3fd7ecc8934e53306a31bc2b771be4181c6bfbdc04c,15,15,6073.030715635358,404.86871437569056,23345.153578176793,11717.089634334709,212,38,15,8,25,,True,12,53,1.8746833999757655,2.3731185999931768,186,171,26,1,1260.0000000000002,143.9999999999999,4669.030715635358,93.6238565481517,23,200,0.0,True,943.0121947375769,17.74943008678929,ff484f00d3c17418064118bd52a9ba5ede3f77ed646e4870188da0c496d98e41,0,0,0,0,0,0,86
E2,mixed_endpoint_50009,50009,mixed,endpoint,9b8596c841b13d6f62f9afa1ffdfb7fc86c747436ddce1a036cf5117c87eb22a,10,10,6794.83107178398,679.4831071783981,23419.155358919896,6273.887286562941,346,12,10,2,25,,True,5,48,1.2657631999463774,1.3291332000226248,327,317,19,6,2055.0000000000005,56.000000000000114,4683.83107178398,0.0,2,325,9.094947017729282e-13,True,943.0121947375769,17.74943008678929,32295fa62576904eac34a4e286d4779a02988aac859e0f3d0aab1d9fc6158699,0,0,0,0,0,0,2
G15,mixed_endpoint_50009,50009,mixed,endpoint,9b8596c841b13d6f62f9afa1ffdfb7fc86c747436ddce1a036cf5117c87eb22a,10,10,6765.998079182838,676.5998079182839,23094.990395914192,6190.547198970692,350,16,10,3,25,,True,4,48,0.6828545999887865,0.9841683999984525,332,322,18,4,2079.0,68.00000000000026,4618.998079182839,0.0,6,329,0.0,True,943.0121947375769,17.74943008678929,33bbaa2c4fffaac4dfc79ea036f637571844960a6fc8017270e2ab6b3bd49245,0,0,0,0,0,0,4
B20,mixed_endpoint_50008,50008,mixed,endpoint,b3a0a1190ee97c9716ddd3fd7ecc8934e53306a31bc2b771be4181c6bfbdc04c,15,15,6866.8411613204435,457.78941075469623,25519.205806602236,11629.912377614542,269,47,15,9,25,,True,11,62,4.775410700007342,4.913932299998123,236,221,33,11,1591.9999999999977,170.99999999999858,5103.841161320445,134.29411637040994,32,247,-3.637978807091713e-12,True,943.0121947375769,17.74943008678929,5975f6b495ecbf005609ccbb8d326ba5f1863c38c049c5d8a54c33581a36bdb8,0,0,0,0,0,0,50
ERN,mixed_endpoint_50008,50008,mixed,endpoint,b3a0a1190ee97c9716ddd3fd7ecc8934e53306a31bc2b771be4181c6bfbdc04c,15,15,6073.030715635358,404.86871437569056,23345.153578176793,11717.089634334709,212,38,15,8,25,,True,12,53,1.885599400033243,2.3596905000158586,186,171,26,1,1260.0000000000002,143.9999999999999,4669.030715635358,93.6238565481517,23,200,0.0,True,943.0121947375769,17.74943008678929,ff484f00d3c17418064118bd52a9ba5ede3f77ed646e4870188da0c496d98e41,0,0,0,0,0,0,86
R2,mixed_endpoint_50009,50009,mixed,endpoint,9b8596c841b13d6f62f9afa1ffdfb7fc86c747436ddce1a036cf5117c87eb22a,10,10,6765.998079182838,676.5998079182839,23094.990395914192,6190.547198970692,350,16,10,3,25,,True,4,48,0.7777118000667542,0.8352298999961931,332,322,18,4,2079.0,68.00000000000026,4618.998079182839,0.0,6,329,0.0,True,943.0121947375769,17.74943008678929,33bbaa2c4fffaac4dfc79ea036f637571844960a6fc8017270e2ab6b3bd49245,0,0,0,0,0,0,4
R4,mixed_endpoint_50009,50009,mixed,endpoint,9b8596c841b13d6f62f9afa1ffdfb7fc86c747436ddce1a036cf5117c87eb22a,10,10,6765.998079182838,676.5998079182839,23094.990395914192,6190.547198970692,350,16,10,3,25,,True,4,48,0.8390464000112843,0.8963825999817345,332,322,18,4,2079.0,68.00000000000026,4618.998079182839,0.0,6,329,0.0,True,943.0121947375769,17.74943008678929,33bbaa2c4fffaac4dfc79ea036f637571844960a6fc8017270e2ab6b3bd49245,0,0,0,0,0,0,4
H200,mixed_endpoint_50009,50009,mixed,endpoint,9b8596c841b13d6f62f9afa1ffdfb7fc86c747436ddce1a036cf5117c87eb22a,10,10,6780.369207782511,678.0369207782511,23151.84603891257,6245.75577112996,350,17,10,2,25,,True,4,49,0.8767462998803239,0.927090400015004,332,322,18,4,2079.000000000001,70.99999999999807,4630.3692077825135,0.0,7,329,-2.7284841053187847e-12,True,943.0121947375769,17.74943008678929,41d9896e770e78fc781e96d77fe6e5d475ba5c30b7c313e8d4f35a6e5e5d8dd2,0,0,0,0,0,0,5
N20,mixed_endpoint_50009,50009,mixed,endpoint,9b8596c841b13d6f62f9afa1ffdfb7fc86c747436ddce1a036cf5117c87eb22a,10,10,6765.998079182838,676.5998079182839,23094.990395914192,6190.547198970692,350,16,10,3,25,,True,4,48,0.6176249001582619,0.8772939000045881,332,322,18,4,2079.0,68.00000000000026,4618.998079182839,0.0,6,329,0.0,True,943.0121947375769,17.74943008678929,33bbaa2c4fffaac4dfc79ea036f637571844960a6fc8017270e2ab6b3bd49245,0,0,0,0,0,0,4
H400,mixed_endpoint_50009,50009,mixed,endpoint,9b8596c841b13d6f62f9afa1ffdfb7fc86c747436ddce1a036cf5117c87eb22a,10,10,6780.369207782511,678.0369207782511,23151.84603891257,6245.75577112996,350,17,10,2,25,,True,4,49,0.928685999911977,0.9973771999939345,332,322,18,4,2079.000000000001,70.99999999999807,4630.3692077825135,0.0,7,329,-2.7284841053187847e-12,True,943.0121947375769,17.74943008678929,41d9896e770e78fc781e96d77fe6e5d475ba5c30b7c313e8d4f35a6e5e5d8dd2,0,0,0,0,0,0,5
N50,mixed_endpoint_50009,50009,mixed,endpoint,9b8596c841b13d6f62f9afa1ffdfb7fc86c747436ddce1a036cf5117c87eb22a,10,10,6765.998079182838,676.5998079182839,23094.990395914192,6190.547198970692,350,16,10,3,25,,True,4,48,0.6496667999308556,0.9817276999820024,332,322,18,4,2079.0,68.00000000000026,4618.998079182839,0.0,6,329,0.0,True,943.0121947375769,17.74943008678929,33bbaa2c4fffaac4dfc79ea036f637571844960a6fc8017270e2ab6b3bd49245,0,0,0,0,0,0,4
ER,mixed_endpoint_50009,50009,mixed,endpoint,9b8596c841b13d6f62f9afa1ffdfb7fc86c747436ddce1a036cf5117c87eb22a,10,10,6794.83107178398,679.4831071783981,23419.155358919896,6273.887286562941,346,12,10,2,25,,True,5,48,1.0907269000890665,1.146055300021544,327,317,19,6,2055.0000000000005,56.000000000000114,4683.83107178398,0.0,2,325,9.094947017729282e-13,True,943.0121947375769,17.74943008678929,32295fa62576904eac34a4e286d4779a02988aac859e0f3d0aab1d9fc6158699,0,0,0,0,0,0,2
ERN,mixed_endpoint_50009,50009,mixed,endpoint,9b8596c841b13d6f62f9afa1ffdfb7fc86c747436ddce1a036cf5117c87eb22a,10,10,6794.83107178398,679.4831071783981,23419.155358919896,6273.887286562941,346,12,10,2,25,,True,5,48,0.9173866999626625,1.2004246999858879,327,317,19,6,2055.0000000000005,56.000000000000114,4683.83107178398,0.0,2,325,9.094947017729282e-13,True,943.0121947375769,17.74943008678929,32295fa62576904eac34a4e286d4779a02988aac859e0f3d0aab1d9fc6158699,0,0,0,0,0,0,2
EN,mixed_endpoint_50009,50009,mixed,endpoint,9b8596c841b13d6f62f9afa1ffdfb7fc86c747436ddce1a036cf5117c87eb22a,10,10,6794.83107178398,679.4831071783981,23419.155358919896,6273.887286562941,346,12,10,2,25,,True,5,48,0.9900993001065217,1.2773773999942932,327,317,19,6,2055.0000000000005,56.000000000000114,4683.83107178398,0.0,2,325,9.094947017729282e-13,True,943.0121947375769,17.74943008678929,32295fa62576904eac34a4e286d4779a02988aac859e0f3d0aab1d9fc6158699,0,0,0,0,0,0,2
baseline,mixed_endpoint_50010,50010,mixed,endpoint,ea902b3a29ca09ac17a376db333376f3791052b29ed18437bf98ef63ef90a388,13,13,6745.380938791291,518.8754568300993,23501.90469395645,9007.242916500558,333,15,13,0,25,,True,10,74,1.5784468000056222,1.6437328000029083,288,275,45,5,1973.9999999999993,71.00000000000026,4700.380938791292,183.144717710019,2,309,9.094947017729282e-13,True,943.0121947375769,17.74943008678929,8235d3d9ca37412d73279b668ea760ffff5b797d27cff7784db95fa9f7e0f70c,0,0,0,0,0,0,0
B60,mixed_endpoint_50009,50009,mixed,endpoint,9b8596c841b13d6f62f9afa1ffdfb7fc86c747436ddce1a036cf5117c87eb22a,10,10,7139.678903015023,713.9678903015023,24653.394515075106,8796.843473535373,358,23,10,3,25,,True,9,51,3.122933099977672,3.2028060000156984,332,322,26,13,2120.000000000001,89.00000000000185,4930.678903015023,461.15950809185324,13,330,1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,36a94d2e6edac64b1f264b43b5ad2dff7b776f926c54506dd1f9fbe30beec8b6,0,0,0,0,0,0,8
LPC,mixed_endpoint_50010,50010,mixed,endpoint,ea902b3a29ca09ac17a376db333376f3791052b29ed18437bf98ef63ef90a388,13,13,6528.768389307736,502.21295302367196,23878.84194653869,8085.466392973516,281,22,13,4,25,,True,14,56,1.8634421001188457,1.9365929999912623,249,236,32,9,1660.9999999999998,91.99999999999848,4775.7683893077365,183.14970044950405,9,256,-2.7284841053187847e-12,True,943.0121947375769,17.74943008678929,ca3f712c1795755e0568c2db5a50285c5bcaa798c7114aeb36c4456a591455c4,14,0,0,0,14,0,43
LC,mixed_endpoint_50010,50010,mixed,endpoint,ea902b3a29ca09ac17a376db333376f3791052b29ed18437bf98ef63ef90a388,13,13,6777.152502187824,521.3194232452172,24555.76251093912,8891.46130298983,295,28,13,6,25,,True,12,52,2.004327999893576,2.072928999987198,269,256,26,1,1756.0000000000002,109.99999999999805,4911.152502187826,180.03667047493673,15,281,0.0,True,943.0121947375769,17.74943008678929,d1a7d8b61019f74770da90d1a37f78afc11a644ec56a937b84ea5907fb5e5206,0,0,0,0,0,0,70
previous_best,mixed_endpoint_50010,50010,mixed,endpoint,ea902b3a29ca09ac17a376db333376f3791052b29ed18437bf98ef63ef90a388,13,13,6294.775694175034,484.21351493654106,21828.878470875163,6105.707074227382,312,17,13,0,25,,True,20,55,1.6382195000478532,1.7046251999854576,278,265,34,5,1851.9999999999998,77.00000000000063,4365.775694175035,184.0273010830224,4,292,1.8189894035458565e-12,True,943.0121947375769,2.074856830987301,adeddbd7a9dc0ac15ebc4fb7d3763f6b1e92711a556bdda7a8bacbdfa57a42bd,20,5,0,0,0,0,0
G075,mixed_endpoint_50010,50010,mixed,endpoint,ea902b3a29ca09ac17a376db333376f3791052b29ed18437bf98ef63ef90a388,13,13,6777.152502187824,521.3194232452172,24555.76251093912,8891.46130298983,295,28,13,6,25,,True,12,52,1.6525350000301842,2.116518700000597,269,256,26,1,1756.0000000000002,109.99999999999805,4911.152502187826,180.03667047493673,15,281,0.0,True,943.0121947375769,17.74943008678929,d1a7d8b61019f74770da90d1a37f78afc11a644ec56a937b84ea5907fb5e5206,0,0,0,0,0,0,70
G15,mixed_endpoint_50010,50010,mixed,endpoint,ea902b3a29ca09ac17a376db333376f3791052b29ed18437bf98ef63ef90a388,13,13,6777.152502187824,521.3194232452172,24555.76251093912,8891.46130298983,295,28,13,6,25,,True,12,52,1.7820776000153273,2.3015326999884564,269,256,26,1,1756.0000000000002,109.99999999999805,4911.152502187826,180.03667047493673,15,281,0.0,True,943.0121947375769,17.74943008678929,d1a7d8b61019f74770da90d1a37f78afc11a644ec56a937b84ea5907fb5e5206,0,0,0,0,0,0,70
E1,mixed_endpoint_50010,50010,mixed,endpoint,ea902b3a29ca09ac17a376db333376f3791052b29ed18437bf98ef63ef90a388,13,13,6466.865658590789,497.4512045069838,23504.328292953927,7685.900371044577,268,50,13,8,25,,True,10,53,2.662203799933195,2.814525499998126,242,229,26,5,1590.0000000000007,176.0000000000023,4700.865658590787,538.1354264765787,37,250,3.637978807091713e-12,True,943.0121947375769,17.74943008678929,81cd217c329c7a51e4de780adcef2953bf7bf28c616b073b0b7ed3c1390df8d4,0,0,0,0,0,0,27
E2,mixed_endpoint_50010,50010,mixed,endpoint,ea902b3a29ca09ac17a376db333376f3791052b29ed18437bf98ef63ef90a388,13,13,6466.865658590789,497.4512045069838,23504.328292953927,7685.900371044577,268,50,13,8,25,,True,10,53,2.638936399744125,2.788387100008549,242,229,26,5,1590.0000000000007,176.0000000000023,4700.865658590787,538.1354264765787,37,250,3.637978807091713e-12,True,943.0121947375769,17.74943008678929,81cd217c329c7a51e4de780adcef2953bf7bf28c616b073b0b7ed3c1390df8d4,0,0,0,0,0,0,27
R2,mixed_endpoint_50010,50010,mixed,endpoint,ea902b3a29ca09ac17a376db333376f3791052b29ed18437bf98ef63ef90a388,13,13,6799.974991762811,523.0749993663701,24579.874958814056,8915.573750864767,294,36,13,7,25,,True,12,50,1.8321875999390613,1.907050200010417,269,256,25,1,1750.0000000000002,133.99999999999793,4915.974991762813,180.03667047493673,23,280,0.0,True,943.0121947375769,17.74943008678929,f43d88af3d467d2b55ad778c37722be4b9d05f7881826f3f16cc03175c889e48,0,0,0,0,0,0,68
R4,mixed_endpoint_50010,50010,mixed,endpoint,ea902b3a29ca09ac17a376db333376f3791052b29ed18437bf98ef63ef90a388,13,13,6777.152502187824,521.3194232452172,24555.76251093912,8891.46130298983,295,28,13,6,25,,True,12,52,1.9158408001530915,1.9866082000080496,269,256,26,1,1756.0000000000002,109.99999999999805,4911.152502187826,180.03667047493673,15,281,0.0,True,943.0121947375769,17.74943008678929,d1a7d8b61019f74770da90d1a37f78afc11a644ec56a937b84ea5907fb5e5206,0,0,0,0,0,0,70
N20,mixed_endpoint_50010,50010,mixed,endpoint,ea902b3a29ca09ac17a376db333376f3791052b29ed18437bf98ef63ef90a388,13,13,6777.152502187824,521.3194232452172,24555.76251093912,8891.46130298983,295,28,13,6,25,,True,12,52,1.5953906999493483,2.0601131999865174,269,256,26,1,1756.0000000000002,109.99999999999805,4911.152502187826,180.03667047493673,15,281,0.0,True,943.0121947375769,17.74943008678929,3c22b75d3fc39196ea46afbde05991e8e81f1541e2682ae7384d43a4542f1975,0,0,0,0,0,0,70
B60,mixed_endpoint_50010,50010,mixed,endpoint,ea902b3a29ca09ac17a376db333376f3791052b29ed18437bf98ef63ef90a388,13,13,6421.508790868389,493.9622146821838,22927.543954341945,7521.06017529346,293,26,13,6,25,,True,12,55,3.297236200189218,3.3656006999954116,265,252,28,6,1732.0000000000005,103.99999999999937,4585.508790868389,433.1268864611757,13,267,0.0,True,943.0121947375769,17.74943008678929,76481bac36cdc7af56518a14e1c22b096f0828eb8cf69905310315ffde3dab9d,0,0,0,0,0,0,44
H400,mixed_endpoint_50010,50010,mixed,endpoint,ea902b3a29ca09ac17a376db333376f3791052b29ed18437bf98ef63ef90a388,13,13,7096.157360611111,545.858258508547,25595.786803055566,9262.162348664166,306,48,13,3,25,,True,12,68,2.103123399981996,2.1828550999925938,267,254,39,15,1807.000000000002,169.99999999999935,5119.157360611108,183.144717710019,35,277,-2.7284841053187847e-12,True,943.0121947375769,17.74943008678929,5917b41f7c5af47f4183682b793affdffcff9bac02a97e692df46bfe5c841866,0,0,0,0,0,0,51
baseline,mixed_endpoint_50011,50011,mixed,endpoint,7e0a970d25d0443ec8543701869009526f28fb63cba7ece232743bdb06ef694e,13,13,6234.283055247891,479.5602350190685,22501.41527623945,7511.17726753938,279,18,13,0,25,,True,16,60,0.954091699939454,1.0034279999963474,245,232,34,2,1654.0000000000007,79.99999999999999,4500.283055247891,525.5775709557929,5,259,9.094947017729282e-13,True,943.0121947375769,17.74943008678929,256f837d9b2a565e8083bf643f038632288f2af441ee3bba3a0397c281371bfe,0,0,0,0,0,0,0
H200,mixed_endpoint_50010,50010,mixed,endpoint,ea902b3a29ca09ac17a376db333376f3791052b29ed18437bf98ef63ef90a388,13,13,6500.076436555343,500.0058797350264,23865.382182776728,8049.644546156549,273,28,13,2,25,,True,10,66,2.4544799000723287,2.519038400001591,242,229,31,6,1616.999999999999,109.9999999999998,4773.076436555345,539.6285338227599,15,252,-2.7284841053187847e-12,True,943.0121947375769,17.74943008678929,45b70ffd21afe187a423d7ff37475368c4a38cb647e862cd93b078281e21ef48,0,0,0,0,0,0,33
N50,mixed_endpoint_50010,50010,mixed,endpoint,ea902b3a29ca09ac17a376db333376f3791052b29ed18437bf98ef63ef90a388,13,13,6777.152502187824,521.3194232452172,24555.76251093912,8891.46130298983,295,28,13,6,25,,True,12,52,1.4160820000979584,1.8091223000083119,269,256,26,1,1756.0000000000002,109.99999999999805,4911.152502187826,180.03667047493673,15,281,0.0,True,943.0121947375769,17.74943008678929,d1a7d8b61019f74770da90d1a37f78afc11a644ec56a937b84ea5907fb5e5206,0,0,0,0,0,0,70
B20,mixed_endpoint_50009,50009,mixed,endpoint,9b8596c841b13d6f62f9afa1ffdfb7fc86c747436ddce1a036cf5117c87eb22a,10,10,7366.253966139697,736.6253966139697,26236.269830698475,10086.179654551072,346,19,10,3,25,,True,4,61,6.831031600013375,6.937726400006795,315,305,31,16,2042.0000000000011,77.00000000000108,5247.253966139696,315.8123590650739,9,312,1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,3b713c2f0750d527e253a1bfdadea54954345d13f092a55f9a5b02b2269678b3,0,0,0,0,0,0,38
previous_best,mixed_endpoint_50011,50011,mixed,endpoint,7e0a970d25d0443ec8543701869009526f28fb63cba7ece232743bdb06ef694e,13,13,6014.820759994479,462.6785199995753,22349.10379997239,8432.073431748395,246,21,13,0,25,,True,18,60,1.2165983999730088,1.2636691000079736,213,200,33,2,1456.0000000000011,89.00000000000017,4469.820759994479,81.14150471804442,8,226,9.094947017729282e-13,True,943.0121947375769,2.074856830987301,1cc1424fb824ca4659b323c52e182cd097a7e9bb1357debc46aae4006e4483c3,18,11,0,0,0,0,0
LC,mixed_endpoint_50011,50011,mixed,endpoint,7e0a970d25d0443ec8543701869009526f28fb63cba7ece232743bdb06ef694e,13,13,6271.315752546323,482.40890404202486,23196.57876273162,6844.393676644997,257,28,13,6,25,,True,6,53,1.6781588001467753,1.7378860999888275,235,222,22,2,1521.9999999999993,109.9999999999997,4639.315752546325,1715.2341306098851,15,237,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,91845b99c11f987735dd4ef98faa9e890a8271995a52d9e908502034b17fba3b,0,0,0,0,0,0,64
LPC,mixed_endpoint_50011,50011,mixed,endpoint,7e0a970d25d0443ec8543701869009526f28fb63cba7ece232743bdb06ef694e,13,13,5904.736438357936,454.2104952583028,21718.68219178968,7691.711048935032,250,16,13,3,25,,True,15,46,1.516920800000662,1.5824163999932352,226,213,24,1,1487.0000000000002,73.99999999999973,4343.736438357937,163.36193288609502,3,237,0.0,True,943.0121947375769,17.74943008678929,df231379961522b97e84f844e917d5e4e7a74f1f16799a3167c00b70cf81c2e8,15,0,0,0,15,0,47
EN,mixed_endpoint_50010,50010,mixed,endpoint,ea902b3a29ca09ac17a376db333376f3791052b29ed18437bf98ef63ef90a388,13,13,6466.865658590789,497.4512045069838,23504.328292953927,7685.900371044577,268,50,13,8,25,,True,10,53,1.9546706999535672,2.4398700000019744,242,229,26,5,1590.0000000000007,176.0000000000023,4700.865658590787,538.1354264765787,37,250,3.637978807091713e-12,True,943.0121947375769,17.74943008678929,81cd217c329c7a51e4de780adcef2953bf7bf28c616b073b0b7ed3c1390df8d4,0,0,0,0,0,0,27
ER,mixed_endpoint_50010,50010,mixed,endpoint,ea902b3a29ca09ac17a376db333376f3791052b29ed18437bf98ef63ef90a388,13,13,6466.865658590789,497.4512045069838,23504.328292953927,7685.900371044577,268,50,13,8,25,,True,10,53,2.395873299887171,2.541569299995899,242,229,26,5,1590.0000000000007,176.0000000000023,4700.865658590787,538.1354264765787,37,250,3.637978807091713e-12,True,943.0121947375769,17.74943008678929,11ec3c3b804938343d58e38864d31458bb01df113866fd3269a4d77fbfa8f8d8,0,0,0,0,0,0,27
ERN,mixed_endpoint_50010,50010,mixed,endpoint,ea902b3a29ca09ac17a376db333376f3791052b29ed18437bf98ef63ef90a388,13,13,6466.865658590789,497.4512045069838,23504.328292953927,7685.900371044577,268,50,13,8,25,,True,10,53,2.046709499816643,2.487564700015355,242,229,26,5,1590.0000000000007,176.0000000000023,4700.865658590787,538.1354264765787,37,250,3.637978807091713e-12,True,943.0121947375769,17.74943008678929,11ec3c3b804938343d58e38864d31458bb01df113866fd3269a4d77fbfa8f8d8,0,0,0,0,0,0,27
E1,mixed_endpoint_50011,50011,mixed,endpoint,7e0a970d25d0443ec8543701869009526f28fb63cba7ece232743bdb06ef694e,13,13,6186.185678550602,475.86043681158475,22770.928392753012,7493.081977232448,256,30,13,8,25,,True,8,50,2.165308800089406,2.267704500001855,235,222,21,2,1516.0000000000002,115.99999999999984,4554.185678550601,1935.182964014839,17,236,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,c7a4bbdae3b452c3da08ae1544a7e31f7d9cd438047de0fefeca456da5b7490d,0,0,0,0,0,0,56
E2,mixed_endpoint_50011,50011,mixed,endpoint,7e0a970d25d0443ec8543701869009526f28fb63cba7ece232743bdb06ef694e,13,13,6186.185678550602,475.86043681158475,22770.928392753012,7493.081977232448,256,30,13,8,25,,True,8,50,2.0184436000708956,2.1249310999992304,235,222,21,2,1516.0000000000002,115.99999999999984,4554.185678550601,1935.182964014839,17,236,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,c7a4bbdae3b452c3da08ae1544a7e31f7d9cd438047de0fefeca456da5b7490d,0,0,0,0,0,0,56
G075,mixed_endpoint_50011,50011,mixed,endpoint,7e0a970d25d0443ec8543701869009526f28fb63cba7ece232743bdb06ef694e,13,13,6271.315752546323,482.40890404202486,23196.57876273162,6844.393676644997,257,28,13,6,25,,True,6,53,1.5937413999345154,2.092895400011912,235,222,22,2,1521.9999999999993,109.9999999999997,4639.315752546325,1715.2341306098851,15,237,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,91845b99c11f987735dd4ef98faa9e890a8271995a52d9e908502034b17fba3b,0,0,0,0,0,0,64
R2,mixed_endpoint_50011,50011,mixed,endpoint,7e0a970d25d0443ec8543701869009526f28fb63cba7ece232743bdb06ef694e,13,13,6271.315752546323,482.40890404202486,23196.57876273162,6844.393676644997,257,28,13,6,25,,True,6,53,1.797952799941413,1.8571486999862827,235,222,22,2,1521.9999999999993,109.9999999999997,4639.315752546325,1715.2341306098851,15,237,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,91845b99c11f987735dd4ef98faa9e890a8271995a52d9e908502034b17fba3b,0,0,0,0,0,0,64
G15,mixed_endpoint_50011,50011,mixed,endpoint,7e0a970d25d0443ec8543701869009526f28fb63cba7ece232743bdb06ef694e,13,13,6271.315752546323,482.40890404202486,23196.57876273162,6844.393676644997,257,28,13,6,25,,True,6,53,1.5618362999812234,2.014546699996572,235,222,22,2,1521.9999999999993,109.9999999999997,4639.315752546325,1715.2341306098851,15,237,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,91845b99c11f987735dd4ef98faa9e890a8271995a52d9e908502034b17fba3b,0,0,0,0,0,0,64
N20,mixed_endpoint_50011,50011,mixed,endpoint,7e0a970d25d0443ec8543701869009526f28fb63cba7ece232743bdb06ef694e,13,13,6271.315752546323,482.40890404202486,23196.57876273162,6844.393676644997,257,28,13,6,25,,True,6,53,1.231469000078505,1.6594704999879468,235,222,22,2,1521.9999999999993,109.9999999999997,4639.315752546325,1715.2341306098851,15,237,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,91845b99c11f987735dd4ef98faa9e890a8271995a52d9e908502034b17fba3b,0,0,0,0,0,0,64
R4,mixed_endpoint_50011,50011,mixed,endpoint,7e0a970d25d0443ec8543701869009526f28fb63cba7ece232743bdb06ef694e,13,13,6271.315752546323,482.40890404202486,23196.57876273162,6844.393676644997,257,28,13,6,25,,True,6,53,1.8554021000454668,1.9204815000121016,235,222,22,2,1521.9999999999993,109.9999999999997,4639.315752546325,1715.2341306098851,15,237,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,91845b99c11f987735dd4ef98faa9e890a8271995a52d9e908502034b17fba3b,0,0,0,0,0,0,64
B60,mixed_endpoint_50011,50011,mixed,endpoint,7e0a970d25d0443ec8543701869009526f28fb63cba7ece232743bdb06ef694e,13,13,5914.515585081884,454.96273731399106,22317.57792540941,7963.387303981963,233,16,13,7,25,,True,13,47,2.700993199920049,2.7685925999830943,210,197,23,3,1377.0000000000007,74.00000000000031,4463.515585081883,0.0,3,212,1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,78b5674258aefab7705920d70e457cb9fbd06cbfd7383d2c5112f4a9a743e61a,0,0,0,0,0,0,85
H400,mixed_endpoint_50011,50011,mixed,endpoint,7e0a970d25d0443ec8543701869009526f28fb63cba7ece232743bdb06ef694e,13,13,6286.9635477864285,483.612580598956,23314.817738932146,6902.070625563997,259,21,13,1,25,,True,8,58,1.9024342000193428,1.9554012999869883,235,222,24,3,1534.9999999999984,89.00000000000024,4662.963547786429,1715.2341306098851,8,240,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,ebb2fc44bcc8cb9e7f2a920e1e1279e98f81ee9d327822bbf682d5c2446f1d5e,0,0,0,0,0,0,68
H200,mixed_endpoint_50011,50011,mixed,endpoint,7e0a970d25d0443ec8543701869009526f28fb63cba7ece232743bdb06ef694e,13,13,6231.025733871873,479.3096718362979,23015.128669359372,7743.162077793655,258,25,13,4,25,,True,8,56,1.9715054998814594,2.0318511000077706,235,222,23,2,1527.0000000000002,100.99999999999959,4603.025733871873,1935.182964014839,12,237,-1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,ae0bf21d2cf35e4b1824516768bfe2428051fc2f3d41263526fa3e7dbf3b87bf,0,0,0,0,0,0,68
